fecha,REGIMEN ADUANERO,REFRENDO,DAU,ITEM,RUC IMPORTADOR,IMPORTADOR,PAIS DE ORIGEN,PAIS DE PROCEDENCIA,CIUDAD EMBARQUE,VIA DE TRANSPORTE,ADUANA,PARTIDA ARANCELARIA,DESCRIPCION ARANCELARIA,DESCRIPCION PRODUCTO COMERCIAL,MARCA,ESTADO DE MERCANCIA,BULTOS,CANTIDAD,UNIDAD DE MEDIDA,ADVALOREM,US$ FOB,US$ FLETE,US$ SEGURO,US$ CIF,EMBARCADOR,EMPRESA DE TRANSPORTE,PAIS DE EMBARQUE,CONTENEDOR,AGENTE DE ADUANA,NAVE,NUMERO DE MANIFIESTO,CONOCIMIENTO EMBARQUE,DEPOSITO COMERCIAL,PESO NETO KG,TIPO AFORO,DIRECCIÓN CONSIGNATARIO,FECHA DE EMBARQUE,FECHA DE LLEGADA,FECHA INGRESO SISTEMA,FECHA PAGO,FACTURA,CARACTERISTICAS,PRODUCTO,MARCA COMERCIAL,AÑO FABRICACIÓN,MODELO MERCADERIA,US$ FOB UNIT,FECHA DE LIQUIDACIÓN,FECHA AFORO,INCOTERM,AGENCIA DE CARGA,CODIGO DE LIBERACION,CÓDIGO TNAN,NUMERO DE CARGA FINAL,FECHA DE SALIDA DE ALMACEN
12-02-2021,IMPORTACION A CONSUMO,028-2021-10-00121131,00000516,5,0990028044001,PLASTICOS PANAMERICANOS PLAPASA S.A.,CHINA,CHINA,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",SET SECAD0R DE MATERIAL CON TOLVA SHD-100EB,SHINI PLASTICS,NUEVA,7,1,NUMERO DE UNIDADES,0,664.27,48.76,1.32,714.35,"SHINO PLASTICS TECHNOLOGIES, INC",BROOM-ECUADOR S.A.,CHINA,1,1904808 -VENEGAS HERNANDEZ WALTER VICENTE,EVER ELITE,CEC2021EISU0001,NGLN10007000J,05907400-INARPI S.A.,20.25,AFORO-AFORO AUTOMATICO,GUAYAS / GUAYAQUIL / VIA A DAULE KM 14.5 AV. PRINCIPAL S/N,20210111,20210210,20210212,20210212,GALO-085-20200304EP-C,SECADOR DE MATERIAL CON TOLVA,SHD-100EB BUDGET HOPPER DRYERS,SHINI PLASTICS,0,SHD-100EB,664.27,20210212,20210212,FOB,TRANSOCEAN LOGISTICS CORPORATION S.A.,,0,CEC2021EISU000120310009,20210217
12-02-2021,IMPORTACION A CONSUMO,028-2021-10-00121131,00000516,6,0990028044001,PLASTICOS PANAMERICANOS PLAPASA S.A.,CHINA,CHINA,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",SET SECAD0R DE MATERIAL CON TOLVA SHD-100EB,SHINI PLASTICS,NUEVA,7,1,NUMERO DE UNIDADES,0,664.27,48.76,1.33,714.36,"SHINO PLASTICS TECHNOLOGIES, INC",BROOM-ECUADOR S.A.,CHINA,1,1904808 -VENEGAS HERNANDEZ WALTER VICENTE,EVER ELITE,CEC2021EISU0001,NGLN10007000J,05907400-INARPI S.A.,20.25,AFORO-AFORO AUTOMATICO,GUAYAS / GUAYAQUIL / VIA A DAULE KM 14.5 AV. PRINCIPAL S/N,20210111,20210210,20210212,20210212,GALO-085-20200304EP-C,SECADOR DE MATERIAL CON TOLVA,SHD-100EB BUDGET HOPPER DRYERS,SHINI PLASTICS,0,SHD-100EB,664.27,20210212,20210212,FOB,TRANSOCEAN LOGISTICS CORPORATION S.A.,,0,CEC2021EISU000120310009,20210217
24-02-2021,IMPORTACION A CONSUMO,028-2021-10-00152461,00000718,1,0990576459001,PRODUMAR S.A.,CHINA,CHINA,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AIREADOR DE 8 PALETAS,DIVA,NUEVA,3045,208,NUMERO DE UNIDADES,0,121465.91,21705.01,1431.71,144602.63,CHA TAIZHOU JINHU MECHANICAL ELECTRICAL CO LTD,CMA-CGM ECUADOR S.A.,CHINA,0,1900009 -CORNEJO & IGLESIAS ASOCIADOS S.A.,CMA CGM ESTELLE,CEC2021CMAU0016,ASNGB008798,05907400-INARPI S.A.,30555,AFORO-AFORO AUTOMATICO,GUAYAS DURAN ELOY ALFARO DURAN VIA DURAN TAMBO KM 8 Y SN,20210111,20210213,20210224,20210225,JH200908PR03-3,PE WATERPROOF COVER NYLON MOTOR COVER FAN REDUCER 1 17 REGULAR OIL SEAL,MAQUINA PARA USO ACUICOLA,DIVA,2021,YC-8P,583.97,20210224,20210224,FOB,FARLETZA S.A.,,0,CEC2021CMAU001601920002,20210228
11-02-2021,IMPORTACION A CONSUMO,028-2021-10-00118464,01000034,26,0992952164001,CORPORACION BINJACORPSA S.A.,CHINA,CHINA,HONGQIAO AIRPORT,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",removedora industrial,SIN MARCA,NUEVA,288,1,NUMERO DE UNIDADES,0,35,20.76,0.45,56.21,SINOSHOW TRADING CO. LIMITED,BROOM-ECUADOR S.A.,CHINA,0,1901072 -CAMPUZANO PEREZ PEDRO WILSON,EVER ELITE,CEC2021EISU0001,CKGS00053812,05907400-INARPI S.A.,69,AFORO-AFORO AUTOMATICO,DAULE / CARRETERA VIA SALITRE T DE DAU SOLAR 10 Y PALO DE IGUANA,20210112,20210210,20210211,20210212,YX202101150,Blender,removedora industrial,SIN MARCA,2020,SIN MODELO,35,20210211,20210211,FOB,BLUE CARGO ECUADOR S.A. BLUCARSA,,0,CEC2021EISU000120780001,20210218
03-02-2021,IMPORTACION A CONSUMO,028-2021-10-00094200,02000333,111,0993141070001,CANAL DE GUAYAQUIL CGU S.A.,BELGIUM,BELGIUM,ANTWERPEN,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",Mini agitador magnetico con motor sin escobillas para mezclar pequenas cantidades - 442-0601 - 442-0601,SIN MARCA,NUEVA,65,1,NUMERO DE UNIDADES,0,133.75,1.75,1.34,136.84,SODRACO INTERNATIONAL,HAPAG-LLOYD ECUADOR S.A.,BELGIUM,1,1900009 -CORNEJO & IGLESIAS ASOCIADOS S.A.,CALLAO EXPRESS,CEC2021HLCU0209,HLCUANR201282084,05777781-DPWORLD POSORJA S.A.,0.45,AFORO-AFORO FISICO INTRUSIVO,GUAYAS GUAYAQUIL TARQUI NUMA POMPILIO LLONA 100 Y P J MENENDEZ G,20210116,20210202,20210203,20210203,GI2130062,Mini agitador magnetico con motor sin escobillas para mezclar pequenas cantidades - 442-0601 - 442-0601,Mini agitador magnetico con motor sin escobillas para mezclar pequenas cantidades - 442-0601 - 442-0601,SIN MARCA,2021,3203338 - 1,133.75,20210203,20210205,FOB,ZZ OTROS LIBERADORES DIRECTOS,,0,CEC2021HLCU02099023,20210210
03-02-2021,IMPORTACION A CONSUMO,028-2021-10-00094200,02000333,658,0993141070001,CANAL DE GUAYAQUIL CGU S.A.,BELGIUM,BELGIUM,ANTWERPEN,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar","Agitador magnetico, Topolino, enchufe EU / UK / CH - 8mm L=25mm (1set=10pc)442-0387White",SIN MARCA,NUEVA,65,1,NUMERO DE UNIDADES,0,25.65,0.34,0.26,26.25,SODRACO INTERNATIONAL,HAPAG-LLOYD ECUADOR S.A.,BELGIUM,1,1900009 -CORNEJO & IGLESIAS ASOCIADOS S.A.,CALLAO EXPRESS,CEC2021HLCU0209,HLCUANR201282084,05777781-DPWORLD POSORJA S.A.,1.08,AFORO-AFORO FISICO INTRUSIVO,GUAYAS GUAYAQUIL TARQUI NUMA POMPILIO LLONA 100 Y P J MENENDEZ G,20210116,20210202,20210203,20210203,GI2130062,"Agitador magnetico, Topolino, enchufe EU / UK / CH - 8mm L=25mm (1set=10pc)442-0387White","Agitador magnetico, Topolino, enchufe EU / UK / CH - 8mm L=25mm (1set=10pc)442-0387White",SIN MARCA,2021,3203338 - 2,25.65,20210203,20210205,FOB,ZZ OTROS LIBERADORES DIRECTOS,,0,CEC2021HLCU02099023,20210210
24-02-2021,IMPORTACION A CONSUMO,028-2021-10-00152476,00000719,1,0990576459001,PRODUMAR S.A.,CHINA,CHINA,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AIREADOR DE 8 PALETAS,DIVA,NUEVA,1048,70,NUMERO DE UNIDADES,0,40877.95,6570.16,474.48,47922.59,CHA TAIZHOU JINHU MECHANICAL ELECTRICAL CO LTD,CMA-CGM ECUADOR S.A.,CHINA,0,1900009 -CORNEJO & IGLESIAS ASOCIADOS S.A.,CMA CGM THAMES,CEC2021CMAU0022,ASNGB100281,05907400-INARPI S.A.,9894,AFORO-AFORO AUTOMATICO,GUAYAS DURAN ELOY ALFARO DURAN VIA DURAN TAMBO KM 8 Y SN,20210117,20210220,20210224,20210225,JH200908PR03-4,PE WATERPROOF COVER NYLON MOTOR COVER FAN REDUCER 1 17 REGULAR OIL SEAL,MAQUINA PARA USO ACUICOLA,DIVA,2021,YC-8P,583.97,20210224,20210224,FOB,FARLETZA S.A.,,0,CEC2021CMAU002203310004,18991230
18-02-2021,IMPORTACION A CONSUMO,028-2021-10-00135918,00000458,1,0992758791001,KARASTE S.A.,CHINA,CHINA,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AEREADORES,SIN MARCA,NUEVA,980,35,NUMERO DE UNIDADES,0,46830,7688,0,54518,CHA TAIZHOU JINHU MECHANICAL & ELECTRICAL CO LTD,AGENCIA MARITIMA GLOBAL MARGLOBAL SA,CHINA,1,1777779 -JIMENEZ QUIROZ BORIS LENIN,KOTA CANTIK,CEC2021PCIU0002,031B500240,05907400-INARPI S.A.,14875,AFORO-AFORO AUTOMATICO,"RUC 0992758791001 AVENIDA LAS MONJAS 302 Y CALLE TERCERA, URDESA GUAYAQUIL - ECUADOR",20210118,20210217,20210218,20210219,JH201204SA51-GB-1,PARA LA INDUSTRIA CAMARONERA,PRODUCTO,SIN MARCA,2021,DIVA-JDLN16,1338,20210218,20210218,CIF,ZZ OTROS LIBERADORES DIRECTOS,,0,CEC2021PCIU00023064,20210224
18-02-2021,IMPORTACION A CONSUMO,028-2021-10-00135939,00008889,1,1.79005E+12,MODERNA ALIMENTOS S.A.,ITALY,ITALY,GENOA,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",MAQUINA PARA CLASIFICAR Y FILTRAR PROFUCTO FINAL,SIN MARCA,NUEVA,1,1,NUMERO DE UNIDADES,0,15743.95,439.75,14.3,16198,CUSINATO GIOVANNI SRL,CMA-CGM ECUADOR S.A.,ITALY,0,1902441 -TORRES & TORRES AGENTES DE ADUANAS TTADAD C.A.,CMA CGM SAMBHAR,CEC2021CMAU0025,GUAMS02304,05907400-INARPI S.A.,350,AFORO-AFORO AUTOMATICO,SAN GABRIEL OE7-89 Y VALDERRAMA - QUITO,20210120,20210219,20210218,20210219,4,ZARANDA VIBRANTE,PRODUCTO TERMINADO,SIN MARCA,0,VBR20 7 2,15743.95,20210218,20210218,EXW,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,,0,CEC2021CMAU002500340018,20210223
03-02-2021,IMPORTACION A CONSUMO,028-2021-10-00098060,00000231,3,1.20153E+12,LARCO RIVERA HERWIN ROGER,CHINA,UNITED STATES,MIAMI,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",PLANCHA DE AGITACION CON CALENTAMIENTO 10X10 400C 1500 RPM 115V,FISHER,NUEVA,39,1,NUMERO DE UNIDADES,0,601.13,9,6.01,616.14,FISHER SCIENTIFC,CITIKOLD S.A.,UNITED STATES,1,1777796 -MONTALVO PAZMIÑO GABRIELA CRISTINA,RHL AGILITAS,CEC2021SMLU0010,HBOL149165,05909025-CONTECON GUAYAQUIL S.A.,45.63,AFORO-AFORO AUTOMATICO,CARCELEN AV REAL AUDIENCIA N66-97 Y DE LOS EUCALIPTOS,20210123,20210130,20210203,20210204,CN0007754,CIMAREC 10X10 HPS 100 120V,GENERAL CARGO,FISHER,2020,S23627,601.13,20210204,20210204,FCA,KRYSTAL LOGISTICS ECUADOR KRYSLOGIC C. LTDA.,,0,CEC2021SMLU001000140001,20210208
03-02-2021,IMPORTACION A CONSUMO,028-2021-10-00098060,00000231,7,1.20153E+12,LARCO RIVERA HERWIN ROGER,CHINA,UNITED STATES,MIAMI,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",ISOTEMP 7X7HPS 100 120V,FISHER,NUEVA,39,3,NUMERO DE UNIDADES,0,893.04,13.37,8.93,915.34,FISHER SCIENTIFC,CITIKOLD S.A.,UNITED STATES,1,1777796 -MONTALVO PAZMIÑO GABRIELA CRISTINA,RHL AGILITAS,CEC2021SMLU0010,HBOL149165,05909025-CONTECON GUAYAQUIL S.A.,67.79,AFORO-AFORO AUTOMATICO,CARCELEN AV REAL AUDIENCIA N66-97 Y DE LOS EUCALIPTOS,20210123,20210130,20210203,20210204,CN0007759,PLANCHA DE AGITACION CON CALENTAMIENTO 7X7,GENERAL CARGO,FISHER,2020,SP88857200,297.68,20210204,20210204,FCA,KRYSTAL LOGISTICS ECUADOR KRYSLOGIC C. LTDA.,,0,CEC2021SMLU001000140001,20210208
03-02-2021,IMPORTACION A CONSUMO,028-2021-10-00098060,00000231,34,1.20153E+12,LARCO RIVERA HERWIN ROGER,CHINA,UNITED STATES,MIAMI,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",PLANCHA DE AGITACION CON CALENTAMIENTO 10X10 400C 1500 RPM 115V,FISHER,NUEVA,39,1,NUMERO DE UNIDADES,0,601.14,9,6.01,616.15,FISHER SCIENTIFC,CITIKOLD S.A.,UNITED STATES,1,1777796 -MONTALVO PAZMIÑO GABRIELA CRISTINA,RHL AGILITAS,CEC2021SMLU0010,HBOL149165,05909025-CONTECON GUAYAQUIL S.A.,45.63,AFORO-AFORO AUTOMATICO,CARCELEN AV REAL AUDIENCIA N66-97 Y DE LOS EUCALIPTOS,20210123,20210130,20210203,20210204,S210111010,CIMAREC 10X10 HPS 100 120V,GENERAL CARGO,FISHER,2020,S23627,601.14,20210204,20210204,FCA,KRYSTAL LOGISTICS ECUADOR KRYSLOGIC C. LTDA.,,0,CEC2021SMLU001000140001,20210208
23-02-2021,IMPORTACION A CONSUMO,028-2021-10-00147127,02000817,1,1.71076E+12,VELASCO CALDERON GABRIELA PAULINA,CHINA,CHINA,HONGQIAO AIRPORT,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",MEZCLADORA,GL ENVIRONMENT,NUEVA,1,2,NUMERO DE UNIDADES,0,854,200,8.54,1062.54,SHANGHAI ENVIRONMENTAL TECHNOLOGY CO LTD,CMA-CGM ECUADOR S.A.,CHINA,0,1900974 -CALAHORRANO REVELO JIMENA DEL ROCIO,CMA CGM THAMES,CEC2021CMAU0022,AMIGL210003578A,05907400-INARPI S.A.,99,AFORO-AFORO AUTOMATICO,PICHINCHA / QUITO / CUMBAYA / AV LIMONAR SN Y LUMBISI CONJ TAIS,20210123,20210220,20210223,20210223,JJ20201217003,MIXER,MEZCLADORA,GL ENVIRONMENT,2021,D 100,427,20210223,20210223,CFR,ROLA INTERNACIONAL S.A.,,0,CEC2021CMAU002202980011,20210224
09-02-2021,IMPORTACION A CONSUMO,019-2021-10-00113227,01000082,5,0992475730001,INDUSTRIAL LATINA S.A. LAINDUSA,CHINA,CHINA,GUANGZHOU,AEREA,GUAYAQUIL AEREO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",MAQUINA DISPERSORA DE ALTA VELOCIDAD,SIN MARCA,NUEVA,3,1,NUMERO DE UNIDADES,0,1350,337.57,13.5,1701.07,BIUGED INSTRUMENTS CO. LTD,AERO EXPRESS DEL ECUADOR TRANSAM C. LTDA.,CHINA,0,1902792 -MATUTE SILVIA GUILLERMINA,HCCDX,CEC20217T001029,3099771953,,9.53,AFORO-AFORO AUTOMATICO,"KM 22 VIA A LA COSTA COMUNA CASAS VIEJAS, LOTE 14",20210129,20210204,20210209,20210210,CI202101272213,MAQUINA DISPERSORA DE ALTA VELOCIDAD,MAQUINA DISPERSORA DE ALTA VELOCIDAD,SIN MARCA,2020,BGD 740/2,1350,20210209,20210209,CFR,DHL EXPRESS ECUADOR S.A.,,0,CEC20217T00102900040008,20210210
10-02-2021,IMPORTACION A CONSUMO,055-2021-10-00117439,00000026,1,1.79293E+12,WOLF INSTRUMENTS WIST CIA. LTDA.,GERMANY,GERMANY,BERLIN,AEREA,QUITO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",MAQUINA MEZCLADORA DE ULTRASONIDO Y SUS PARTES,HIELSCHER,NUEVA,1,1,NUMERO DE UNIDADES,0,4680,400,50.8,5130.8,HIELSCHER ULTRASONICS GMBH,TAMPA CARGO S.A.,GERMANY,0,1904853 -VILLACIS BETANCOURT NESTOR WILFRIDO,N330QT,CEC2021QT000056,10535974201,05000002-EMSAAIRPORT SERVICES CEM,11.2,AFORO-AFORO AUTOMATICO,"VOZANDES N42-42, QUITO",20210204,20210210,20210210,20210210,350121014,SIN C,PARA LABORATORIO,HIELSCHER,2021,UP400ST,4680,20210210,20210210,CPT,ENTREGAS ESPECIALES ESPENTREGAS S.A.,,0,CEC2021QT00005600080001,20210211
17-02-2021,IMPORTACION A CONSUMO,055-2021-10-00129296,00549757,8,0992382333001,LABOMERSA S.A.,CHINA,CHINA,MIAMI,AEREA,QUITO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",MX E AGITADOR CLASICO,DLAB,NUEVA,3,2,NUMERO DE UNIDADES,0,310,110.48,3.1,423.58,DLAB SCIENTIFIC,TAMPA CARGO S.A.,UNITED STATES,0,1777791 -ESTEVEZ VARELA VANESA ELISABETH,N330QT,CEC2021QT000056,9.54412E+11,05000002-EMSAAIRPORT SERVICES CEM,4.93,AFORO-AFORO AUTOMATICO,"AVELLANAS E2-25 Y EL JUNCAL BODEGA AVELLANAS NO 24, QUITO",20210204,20210210,20210217,20210217,DL20210182,MX E AGITADOR CLASICO,MX E AGITADOR CLASICO,DLAB,2021,8031211000,155,20210217,20210217,CFR,ENTREGAS ESPECIALES ESPENTREGAS S.A.,,0,CEC2021QT00005600080020,20210217
17-02-2021,IMPORTACION A CONSUMO,055-2021-10-00129296,00549757,10,0992382333001,LABOMERSA S.A.,CHINA,CHINA,MIAMI,AEREA,QUITO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",MX SUSA AGITADOR DE VELOCIDAD,DLAB,NUEVA,3,1,NUMERO DE UNIDADES,0,72,25.66,0.72,98.38,DLAB SCIENTIFIC,TAMPA CARGO S.A.,UNITED STATES,0,1777791 -ESTEVEZ VARELA VANESA ELISABETH,N330QT,CEC2021QT000056,9.54412E+11,05000002-EMSAAIRPORT SERVICES CEM,2.47,AFORO-AFORO AUTOMATICO,"AVELLANAS E2-25 Y EL JUNCAL BODEGA AVELLANAS NO 24, QUITO",20210204,20210210,20210217,20210217,DL20210182,MX SUSA AGITADOR DE VELOCIDAD,MX SUSA AGITADOR DE VELOCIDAD,DLAB,2021,8031211000,72,20210217,20210217,CFR,ENTREGAS ESPECIALES ESPENTREGAS S.A.,,0,CEC2021QT00005600080020,20210217
08-02-2021,IMPORTACION A CONSUMO,055-2021-10-00109959,00000150,3,1.79184E+12,UNIVERSIDAD SAN FRANCISCO DE QUITO USFQ,UNITED STATES,UNITED STATES,MIAMI,AEREA,QUITO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",MEZCLADOR DE CUENTAS DE ACIDO NUCLEICO,MP,NUEVA,2,1,NUMERO DE UNIDADES,0,1501.8,148.62,16.5,1666.92,ENVIRONMENTAL Y OCCUPATIONAL HEALTH SCIENCES SCHOOL,ATLAS AIR INC,UNITED STATES,0,1900860 -BURBANO YEPEZ PAOLA LORENA,N419MC,CEC20215Y021378,75261778032,,23.47,AFORO-AFORO AUTOMATICO,DIEGO DE ROBLES SN Y PARTE CUMBAYA SECTOR CUMBAYA QUITO ECUADOR,20210206,20210206,20210208,20210209,2,4OZ,N/A,MP,0,FASTPREP-24,1501.8,20210208,20210208,FOB,ZZ OTROS LIBERADORES DIRECTOS,,0,CEC20215Y0213780064,20210211
09-02-2021,IMPORTACION A CONSUMO,019-2021-10-00113115,01000666,1,0992382333001,LABOMERSA S.A.,BRAZIL,BRAZIL,SAO PAULO-VIRACOPOS APT,AEREA,GUAYAQUIL AEREO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",REACTOR CON VASO CUBIERTO DE VIDRIO,TECNAL,NUEVA,1,1,NUMERO DE UNIDADES,0,3888.83,266.7,38.88,4194.41,TECNAL IND. COM. IMP. E EXP. DE EQUIP. P LAB.LTDA,AVIANCA - ECUADOR S.A.,BRAZIL,0,1900974 -CALAHORRANO REVELO JIMENA DEL ROCIO,HCCJW,CEC20212K300050,90010104563,,7,AFORO-AFORO AUTOMATICO,"CIUDADELA BELLAVISTA MANZANA 14 VILLA 26A, GUAYAQUIL",20210209,20210209,20210209,20210209,02101/20,TEC BIO 1 5 V REACTOR FERMENTADOR MISTURADOR VASO ENCAMISADO EN VIDRIO,REACTOR CON VASO CUBIERTO DE VIDRIO,TECNAL,2020,TEC BIO 1 5 V,3888.83,20210209,20210209,CIP,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.,,0,CEC20212K30005000010001,20210210
09-02-2021,IMPORTACION A CONSUMO,019-2021-10-00113115,01000666,3,0992382333001,LABOMERSA S.A.,BRAZIL,BRAZIL,SAO PAULO-VIRACOPOS APT,AEREA,GUAYAQUIL AEREO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",MODULO PARA CONTROL DE REACTOR CON PANTALLA,TECNAL,NUEVA,1,1,NUMERO DE UNIDADES,0,1209.53,82.95,12.1,1304.58,TECNAL IND. COM. IMP. E EXP. DE EQUIP. P LAB.LTDA,AVIANCA - ECUADOR S.A.,BRAZIL,0,1900974 -CALAHORRANO REVELO JIMENA DEL ROCIO,HCCJW,CEC20212K300050,90010104563,,5,AFORO-AFORO AUTOMATICO,"CIUDADELA BELLAVISTA MANZANA 14 VILLA 26A, GUAYAQUIL",20210209,20210209,20210209,20210209,02101/20,BIO TEC IHM 7 AT,MODULO PARA CONTROL DE REACTOR CON PANTALLA,TECNAL,2020,BIO TEC IHM 7 AT,1209.53,20210209,20210209,CIP,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.,,0,CEC20212K30005000010001,20210210
18-02-2021,IMPORTACION A CONSUMO,055-2021-10-00135665,00008856,24,1.79245E+12,HANNA INSTRUMENTS ECUADOR S.A. HANNAINST,ROMANIA,MEXICO,MEXICO CITY,AEREA,QUITO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",MINI AGITADOR MAGNETICO,HANNAPRO,NUEVA,12,2,NUMERO DE UNIDADES,0,117.62,7.9,1.18,126.7,HANNAPRO S A DE C V,TRANSOCEANICA COMPAÑIA LIMITADA,MEXICO,0,1902441 -TORRES & TORRES AGENTES DE ADUANAS TTADAD C.A.,N420LA,CEC2021M7020029,HLI003018,,1.43,AFORO-AFORO AUTOMATICO,INGLATERRA N31126 Y MARIANA DE JESUS SECTOR MARISCAL,20210215,20210215,20210218,20210219,B 5602,AGITADOR MAGNETICO CON CUBIERTA ABS; 115 V,PRODUCTO TERMINADO,HANNAPRO,0,HI190M-1,58.81,20210218,20210218,CPT,TOLEPU S.A.,,0,CEC2021M702002900050001,20210219
19-02-2021,IMPORTACION A CONSUMO,055-2021-10-00137845,01000795,14,0691749681001,TEST LAB SUPPLIERS,CHINA,UNITED STATES,MIAMI,AEREA,QUITO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AGITADOR DIGITAL ORBITAL,SCILOGEX,NUEVA,17,2,NUMERO DE UNIDADES,0,1362,53.05,13.62,1428.67,AMAZON,TAMPA CARGO S.A.,UNITED STATES,0,1900974 -CALAHORRANO REVELO JIMENA DEL ROCIO,N330QT,CEC2021QT000068,589340,,15.19,AFORO-AFORO AUTOMATICO,ISLA SEYMOUR N43-189 Y RIO COCA,20210218,20210219,20210219,20210219,20476990,SCILOGEX,AGITADOR DIGITAL ORBITAL,SCILOGEX,2021,8.3201E+11,681,20210219,20210219,FOB,SIATILOGISTICS S.A.,,0,CEC2021QT00006800110004,20210219
24-02-2021,IMPORTACION A CONSUMO,019-2021-10-00150565,00000511,28,0992216964001,ELICROM CIA. LTDA.,UNITED STATES,UNITED STATES,MIAMI,AEREA,GUAYAQUIL AEREO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",MESCALDOR CONTROLADOR DE ENGRANAJES DE 3 VELOCIDADES GRIS,AMAZON,NUEVA,41,1,NUMERO DE UNIDADES,0,2650,16.94,26.67,2693.61,AMAZON,TAMPA CARGO S.A.,UNITED STATES,0,1904961 -REYES OBANDO WISTON LUIS,N334QT,CEC2021QT300015,589611,,2.18,AFORO-AFORO AUTOMATICO,CDLA. GUAYAQUIL MZ 21 CALLE 1RA SOLAR 10,20210221,20210221,20210224,20210224,22221,MESCLDOR PARA LABORATORIO,PARA LABORATORIO,AMAZON,0,B000VV0C34,2650,20210224,20210224,FOB,SIATILOGISTICS S.A.,,0,CEC2021QT30001500410001,20210225
