fecha,REGIMEN ADUANERO,REFRENDO,DAU,ITEM,RUC IMPORTADOR,IMPORTADOR,PAÍS DE ORIGEN,PAIS DE PROCEDENCIA,CIUDAD EMBARQUE,VIA DE TRANSPORTE,ADUANA,PARTIDA ARANCELARIA,DESCRIPCIÓN ARANCELARIA,DESCRIPCION PRODUCTO COMERCIAL,MARCA,ESTADO DE MERCANCIA,BULTOS,CANTIDAD,UNIDAD DE MEDIDA,ADVALOREM,US$ FOB,US$ FLETE,US$ SEGURO,US$ CIF,EMBARCADOR,EMPRESA DE TRANSPORTE,PAÍS DE EMBARQUE,CONTENEDOR,AGENTE DE ADUANA,NAVE,NUMERO DE MANIFIESTO,CONOCIMIENTO EMBARQUE,DEPOSITO COMERCIAL,PESO NETO KG,TIPO AFORO,DIRECCIÓN CONSIGNATARIO,FECHA DE EMBARQUE,FECHA DE LLEGADA,FECHA INGRESO SISTEMA,FECHA PAGO,FACTURA,CARACTERISTICAS,PRODUCTO,MARCA COMERCIAL,AÑO FABRICACIÓN,MODELO MERCADERIA,US$ FOB UNIT,FECHA DE LIQUIDACIÓN,FECHA AFORO,INCOTERM,AGENCIA DE CARGA,CODIGO DE LIBERACION,CÓDIGO TNAN,NUMERO DE CARGA FINAL,FECHA SALIDA,TOTAL AJUSTES,TOTAL OTROS AJUSTES
04-04-2023,IMPORTACION A CONSUMO,028-2023-10-00482387,00019685,31,1.79183E+12,NIPRO MEDICAL CORPORATION,UNITED STATES,UNITED STATES OF AMERICA,MIAMI,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",MEZCLADORA CONCENTRADOS,NIPRO,NUEVA,1716,1,NUMERO DE UNIDADES,0,6300,0,6.51,6306.51,NIPPON,CITIKOLD S.A.,UNITED STATES,2,01902441-TORRES & TORRES AGENTES DE ADUANAS TTADAD C.A.,SEABAORD EXPLORER,CEC2023SMLU0066,SMLU7563527A,05909025-CONTECON GUAYAQUIL S.A.,275.88,AFORO-AFORO FISICO INTRUSIVO,CASPICARA OE11-192 Y PANAMERICANA NORTE,20230317,20230325,20230404,,91154580,NIPRO HYDRATATION SYSTEM FOR DRY CONCENTRATES 75 GAL 110V,PRODUCTO TERMINADO,NIPRO,0,NHS-75,6300,20230531,20230405,CFR,ZZ OTROS LIBERADORES DIRECTOS,,0,CEC2023SMLU00660015,20230410,,207.78
04-04-2023,IMPORTACION A CONSUMO,019-2023-10-00484766,00000340,3,0791737788001,GRANJA LA COLINA C A GRANCOL,UNITED STATES,UNITED STATES OF AMERICA,MIAMI,AEREA,GUAYAQUIL AEREO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",LICUADORA DE ALTA POTENCIA PARA USO EN RESTAURANTE,WARING COMMERCIAL,NUEVA,18,1,NUMERO DE UNIDADES,0,605.8,41.63,5.55,652.98,UBA TRADE LOGISTICS LLC,TAMPA CARGO S.A.,UNITED STATES,0,01902413-JIMENEZ PAZMIÑO ROBERTO MARCELO,N332QT,CEC2023QT300266,EAMIA23031409-3,,14.09,AFORO-AFORO AUTOMATICO,"VIA A ALAMOR, ARENILLAS EL ORO, ECUADOR",20230401,20230401,20230404,20230405,UBA2023-0138,SET LICUADORA DE ALTA POTENCIA PARA USO EN RESTAURANTE,LICUADORA DE ALTA POTENCIA PARA USO EN RESTAURANTE,WARING COMMERCIAL,0,MX1200XT,605.8,20230404,20230404,FCA,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,,0,CEC2023QT30026600140003,20230405,,0
04-04-2023,IMPORTACION A CONSUMO,019-2023-10-00481348,00000297,98,0992216964001,ELICROM CIA. LTDA.,UNITED STATES,UNITED STATES OF AMERICA,MIAMI,AEREA,GUAYAQUIL AEREO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",MEZCLA DE PLATOS HEI 20L 115V,HEIDOLPH,NUEVA,33,1,NUMERO DE UNIDADES,0,574.53,53.42,5.75,633.7,AMAZON,TAMPA CARGO S.A.,UNITED STATES,0,01905302-REYES OBANDO MARCOS ALBERTO,N332QT,CEC2023QT300266,711334,,5.2,AFORO-AFORO AUTOMATICO,CDLA. GUAYAQUIL MZ 21 CALLE 1RA SOLAR 10 GUAYAQUIL GUAYAS EC 090150 ECUADOR GUAYAQUIL - ECUADOR,20230401,20230401,20230404,20230404,901678,AGITADOR MESCALDOR PARA USO EN LABORATORIO,PARA LABORATORIO,HEIDOLPH,0,036110220,574.53,20230404,20230404,FCA,SIATILOGISTICS S.A.,,0,CEC2023QT30026600200001,20230405,,0
04-04-2023,IMPORTACION A CONSUMO,019-2023-10-00481348,00000297,99,0992216964001,ELICROM CIA. LTDA.,UNITED STATES,UNITED STATES OF AMERICA,MIAMI,AEREA,GUAYAQUIL AEREO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",MATRAZ DE EVAPORACION,HEIDOLPH,NUEVA,33,1,NUMERO DE UNIDADES,0,88.1,53.42,0.88,142.4,AMAZON,TAMPA CARGO S.A.,UNITED STATES,0,01905302-REYES OBANDO MARCOS ALBERTO,N332QT,CEC2023QT300266,711334,,5.2,AFORO-AFORO AUTOMATICO,CDLA. GUAYAQUIL MZ 21 CALLE 1RA SOLAR 10 GUAYAQUIL GUAYAS EC 090150 ECUADOR GUAYAQUIL - ECUADOR,20230401,20230401,20230404,20230404,901678,PARA AGITADOR MESCALDOR PARA USO EN LABORATORIO,PARA LABORATORIO,HEIDOLPH,0,036301150,88.1,20230404,20230404,FCA,SIATILOGISTICS S.A.,,0,CEC2023QT30026600200001,20230405,,0
05-04-2023,IMPORTACION A CONSUMO,073-2023-10-00493378,00002421,2,1.7919E+12,ALIMENTOS YUPI S.A.,COLOMBIA,COLOMBIA,,CARRETERA,TULCAN,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",SEPARADOR DE TIERRA DE PAPA POST EN ACERO INOXIDABLE,INOX,NUEVA,5,2,NUMERO DE UNIDADES,0,10189.17,219.33,33.79,10442.29,INOXVILLA HERMANOS SAS,TRAMOINCA S. A. TRANSPORTE Y MOVIMIENTO INTERNACIONAL DE CARGA,,0,01777802-WORLDLOGISTIC S.A.,,CEC202377780199,CO-CI-EC-0127-1400011023,05906090-MIDECAR MOVIMIENTOS INTERNOS DE CARGA CIA. LTDA,710,AFORO-AFORO AUTOMATICO,MZ 18 SOLAR 2 Y MANGOS,,20230405,20230405,20230406,INOX106,PARA PROCESAMIENTO DE ALIMENTOS,PRODUCTO TERMINADO,INOX,2023,SM,5094.59,20230405,20230405,EXW,ZZ OTROS LIBERADORES DIRECTOS,,0,CEC2023777801990001,,,0
05-04-2023,IMPORTACION A CONSUMO,028-2023-10-00491107,00000981,10,1.70832E+12,MOLINA MOLINA KLEBER RENE,INDIA,INDIA,HONG KONG,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",APARATO AGITADOR MAGNETICO COMPLETO,ACCUMAX,NUEVA,1,10,NUMERO DE UNIDADES,0,3070.83,190.6,8.19,3269.62,ACCUMAX LAB DEVICES PVT. LTD,AGENCIA MARITIMA GLOBAL MARGLOBAL SA,HONG KONG,0,01904943-VISCARRA ESPINOZA FERNANDO RAMIRO,EVER ENVOY,CEC2023EISU0002,1.57023E+11,05907400-INARPI S.A.,62.41,AFORO-AFORO AUTOMATICO,LUIS MOSQUERA NARVAEZ OE4-14 Y RUIZ DE CASTILLA,20230222,20230401,20230405,20230405,ALD/IN/0664/2223,ISTIR HP 550 PRIME US CABLE,APARATO AGITADOR MAGNETICO COMPLETO,ACCUMAX,2022,ISTIR HP 550,307.08,20230405,20230405,EXW,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,,0,CEC2023EISU000230150011,20230406,,0
05-04-2023,IMPORTACION A CONSUMO,028-2023-10-00491107,00000981,11,1.70832E+12,MOLINA MOLINA KLEBER RENE,INDIA,INDIA,HONG KONG,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",APARATO MEZCLADOR VORTEX,ACCUMAX,NUEVA,1,30,NUMERO DE UNIDADES,0,2456.67,152.48,6.55,2615.7,ACCUMAX LAB DEVICES PVT. LTD,AGENCIA MARITIMA GLOBAL MARGLOBAL SA,HONG KONG,0,01904943-VISCARRA ESPINOZA FERNANDO RAMIRO,EVER ENVOY,CEC2023EISU0002,1.57023E+11,05907400-INARPI S.A.,49.93,AFORO-AFORO AUTOMATICO,LUIS MOSQUERA NARVAEZ OE4-14 Y RUIZ DE CASTILLA,20230222,20230401,20230405,20230405,ALD/IN/0664/2223,ISWIX JR US CABLE,APARATO MEZCLADOR VORTEX,ACCUMAX,2022,ISWIX JR,81.89,20230405,20230405,EXW,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,,0,CEC2023EISU000230150011,20230406,,0
05-04-2023,IMPORTACION A CONSUMO,028-2023-10-00491107,00000981,12,1.70832E+12,MOLINA MOLINA KLEBER RENE,INDIA,INDIA,HONG KONG,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",APARATO MEZCLADOR VORTEX,ACCUMAX,NUEVA,1,40,NUMERO DE UNIDADES,0,4729.08,293.54,12.61,5035.22,ACCUMAX LAB DEVICES PVT. LTD,AGENCIA MARITIMA GLOBAL MARGLOBAL SA,HONG KONG,0,01904943-VISCARRA ESPINOZA FERNANDO RAMIRO,EVER ENVOY,CEC2023EISU0002,1.57023E+11,05907400-INARPI S.A.,96.12,AFORO-AFORO AUTOMATICO,LUIS MOSQUERA NARVAEZ OE4-14 Y RUIZ DE CASTILLA,20230222,20230401,20230405,20230405,ALD/IN/0664/2223,ISWIX VT US CABLE,APARATO MEZCLADOR VORTEX,ACCUMAX,2022,ISWIX VT,118.23,20230405,20230405,EXW,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,,0,CEC2023EISU000230150011,20230406,,0
05-04-2023,IMPORTACION A CONSUMO,028-2023-10-00491107,00000981,4,1.70832E+12,MOLINA MOLINA KLEBER RENE,INDIA,INDIA,HONG KONG,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",APARATO AGITADOR CON CENTRIFUGACION,ACCUMAX,NUEVA,1,6,NUMERO DE UNIDADES,0,3224.37,200.13,8.6,3433.1,ACCUMAX LAB DEVICES PVT. LTD,AGENCIA MARITIMA GLOBAL MARGLOBAL SA,HONG KONG,0,01904943-VISCARRA ESPINOZA FERNANDO RAMIRO,EVER ENVOY,CEC2023EISU0002,1.57023E+11,05907400-INARPI S.A.,65.53,AFORO-AFORO AUTOMATICO,LUIS MOSQUERA NARVAEZ OE4-14 Y RUIZ DE CASTILLA,20230222,20230401,20230405,20230405,ALD/IN/0664/2223,INFUGE M12P US CABLE,APARATO AGITADOR CON CENTRIFUGACION,ACCUMAX,2022,IFUGE M12P,537.39,20230405,20230405,EXW,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,,0,CEC2023EISU000230150011,20230406,,0
05-04-2023,IMPORTACION A CONSUMO,028-2023-10-00489217,00000224,1,0791841758001,IMPORTADORA PROQUALIA IMPROQUALIA S.A.,CHINA,CHINA,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AERATOR Y PADDLE,ZUMA,NUEVA,2908,163,NUMERO DE UNIDADES,0,80848,2854.65,232.09,83934.73,ZHEN FENG MECHINERY EQUIPMENT PRIVATE LIMITED,MAERSK DEL ECUADOR C.A.,CHINA,0,01777844-GG LOGISTICS AGENTE DE ADUANA GGADU S.A.,MAERSK CAMDEN,CEC2023MAEU0133,FCLDR2302453A1,05909025-CONTECON GUAYAQUIL S.A.,20884.42,AFORO-AFORO FISICO INTRUSIVO,"AV 25 DE JUNIO KM5 VIA A PASAJE Y S/N JUNTO A INCARPALM, EL ORO, MACHALA",20230301,20230404,20230405,20230405,PO001002,PARA MEZCLAR,AERATOR Y PADDLE,ZUMA,0,SIN MODELO,496,20230405,20230412,FOB,TRANSPORTE Y REPRESENTACIONES INTERNACIONALES TRADINTER S.A.,,0,CEC2023MAEU013300220001,20230413,,0
05-04-2023,IMPORTACION A CONSUMO,028-2023-10-00491613,00001069,28,0992105623001,MEGAPRODUCTOS S.A.,COLOMBIA,COLOMBIA,BUENAVENTURA,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",MEZCLADOR PARA TALADRO TIPO COPA 10 CM,BELLOTA,NUEVA,353,12,NUMERO DE UNIDADES,0,36.61,0.25,0.04,36.65,BELLOTA COLOMBIA SA,MEDITERRANEAN SHIPPING COMPANY DEL ECUADOR COMPANIA ANONIMA EMESSEA,COLOMBIA,0,01901098-COKA URQUIZA ANDRES ARTURO,SEASPAN BEYOND,CEC2023ONEU0019,1051425177,05907400-INARPI S.A.,4.73,AFORO-AFORO AUTOMATICO,KM. 7.5 VIA DAULE CIUDADELA SANTA CECILIA GUAYAQUIL ECUADOR,20230320,20230326,20230405,,CE17275,HERRAMIENTAS MANUALES,MEZCLADOR PARA TALADRO TIPO COPA 10 CM,BELLOTA,2050,MXP10SCB40,3.05,20230531,20230405,CFR,KUEHNE + NAGEL S.A.,,0,CEC2023ONEU001980840001,20230410,,0.71
06-04-2023,IMPORTACION A CONSUMO,028-2023-10-00498311,00000711,1,1.79009E+12,ENKADOR SA,SLOVAKIA,GERMANY,BREMERHAVEN AIRPORT,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",SISTEMA DE CLASIFICACION AUTOMATICA,TOMRA,NUEVA,1,1,NUMERO DE UNIDADES,0,328385.63,-0.01,200.1,328585.73,TOMRA SORTING S. R. O,MEDITERRANEAN SHIPPING COMPANY DEL ECUADOR COMPANIA ANONIMA EMESSEA,GERMANY,0,01900012-OFICINA COMERCIAL ADUANERA CORDERO-PROAÑO S.A.S.,MSC JULIA R.,CEC2023MSCU0168,1051372517,05909025-CONTECON GUAYAQUIL S.A.,2580,AFORO-AFORO AUTOMATICO,"BARRIO SELVA ALEGRE KM 1, VIA A SAN SANGOLQUI 171104 ECUADOR",20230310,20230405,20230406,20230406,00270390,AUTOSORT FLAKESORTER,ESCAMAS DE CLASIFICACION AUTOMATICA,TOMRA,2023,1000-036234,328385.63,20230406,20230406,CIF,KUEHNE + NAGEL S.A.,,0,CEC2023MSCU016801060001,20230410,,4872.25
06-04-2023,IMPORTACION A CONSUMO,028-2023-10-00498519,00000986,6,1.70462E+12,CACERES FERNANDEZ IRMA PIEDAD DEL ROSARIO,CHINA,CHINA,TIANJINXINGANG,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",MX-S Vortex Mixer (with all adaptors),SIN MARCA,NUEVA,17,2,NUMERO DE UNIDADES,0,198,13.24,2.11,200.11,HUANGHUA FAITHFUL IMPORT ^EXPORT CO LTD,MAERSK DEL ECUADOR C.A.,CHINA,0,01777806-JATIVA LOPEZ WILMER HERNAN,MAERSK CAMDEN,CEC2023MAEU0133,WJXG230311469,05909025-CONTECON GUAYAQUIL S.A.,28.8,AFORO-AFORO AUTOMATICO,29 DE MAYO Y LOLA QUINTANA,20230228,20230404,20230406,20230410,FM230104-1,MEZCLADOR VORTEX,MEZCLADOR VORTEX,SIN MARCA,2023,SIN MODELO,99,20230406,20230406,CFR,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,,0,CEC2023MAEU013304640004,20230413,,0
07-04-2023,IMPORTACION A CONSUMO,028-2023-10-00498795,00001613,1,0992597143001,COSUMISA S.A.,CHINA,CHINA,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",PADDLEWHEEL AERATOR,SIN MARCA,NUEVA,1775,120,NUMERO DE UNIDADES,0,54060,1088.37,165.45,55313.82,ZHEJIANG FORDY IMP EXP CO LTD,MAERSK DEL ECUADOR C.A.,CHINA,0,01902288-ILLINGWORTH GARCIA CRISTOBAL LUIS,MAERSK CAMDEN,CEC2023MAEU0133,SWOSZX23020487,05909025-CONTECON GUAYAQUIL S.A.,6931.71,AFORO-AFORO AUTOMATICO,CAMILO DESTRUGE 2410 Y ABEL CASTILLO GUAYAQUIL,20230226,20230404,20230407,20230410,LC221013-1,PADDLEWHEEL AERATOR,PADDLEWHEEL AERATOR,SIN MARCA,0,SIN MODELO,450.5,20230407,20230407,FOB,GLOVAL-SHIPPING ECUADOR CIA.LTDA,,0,CEC2023MAEU013304200001,20230412,,0
07-04-2023,IMPORTACION A CONSUMO,028-2023-10-00498795,00001613,2,0992597143001,COSUMISA S.A.,CHINA,CHINA,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",PADDLEWHEEL AERATOR,SIN MARCA,NUEVA,1775,95,NUMERO DE UNIDADES,0,1140,861.63,6,2007.63,ZHEJIANG FORDY IMP EXP CO LTD,MAERSK DEL ECUADOR C.A.,CHINA,0,01902288-ILLINGWORTH GARCIA CRISTOBAL LUIS,MAERSK CAMDEN,CEC2023MAEU0133,SWOSZX23020487,05909025-CONTECON GUAYAQUIL S.A.,5487.61,AFORO-AFORO AUTOMATICO,CAMILO DESTRUGE 2410 Y ABEL CASTILLO GUAYAQUIL,20230226,20230404,20230407,20230410,LC221013-1,PADDLEWHEEL AERATOR,PADDLEWHEEL AERATOR,SIN MARCA,0,SIN MODELO,12,20230407,20230407,FOB,GLOVAL-SHIPPING ECUADOR CIA.LTDA,,0,CEC2023MAEU013304200001,20230412,,0
09-04-2023,IMPORTACION A CONSUMO,028-2023-10-00505978,01000377,1,0992717769001,IMPORTADORA ECUASINO S.A.,CHINA,CHINA,SHEKOU,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AERADORES,S/MARCA,NUEVA,3617,264,NUMERO DE UNIDADES,0,180840,206,168.91,181008.91,HUBEI PROVINCIAL JIAXIN MACHINERY,BROOM-ECUADOR S.A.,CHINA,4,01904810-VERA SERRANO JORGE LUIS,KOTA MANZANILLO,CEC2023PCIU0004,SZX300347000,05907400-INARPI S.A.,58626,AFORO-AFORO AUTOMATICO,"CENTRO EMPRESARIAL COLON,EMPRESARIAL 3.OFICINA 210",20230228,20230407,20230409,,FD23H906,RUEDAS DE PALETAS,AERADORES,S/MARCA,0,S/MODELO,685,20230409,20230409,CIF,ZZ OTROS LIBERADORES DIRECTOS,,0,CEC2023PCIU00040103,20230410,,6632
10-04-2023,IMPORTACION A CONSUMO,028-2023-10-00510865,00000620,1,1.79001E+12,PINTURAS CONDOR SA,CHINA,CHINA,SHANGHAI,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",DISPENSADOR COMBINADO 2 EN 1,PINTEMIX,NUEVA,24,24,NUMERO DE UNIDADES,0,88068.24,0,0.61,88068.85,ZHENGZHOU SANHUA TECHNOLOGY & INDUSTRY CO LTD,AGENCIA MARITIMA GLOBAL MARGLOBAL SA,CHINA,1,01900012-OFICINA COMERCIAL ADUANERA CORDERO-PROAÑO S.A.S.,OOCL ROTTERDAM,CEC2023COSU0009,YMLUC236106322,05907400-INARPI S.A.,6720,AFORO-AFORO AUTOMATICO,ADDRESS: CUSUBAMBA OE-1 365 Y MANGLAR ALTO QUITO-ECUADOR. TEL: 00593-2-3985600 RUC:1790013561001,20230311,20230412,20230410,,A-1001,DISPENSADOR COMBINADO 2 EN 1,DISPENSADOR COMBINADO 2 EN 1,PINTEMIX,2023,MS3SS-12,3669.51,20230531,20230410,CFR,ZZ OTROS LIBERADORES DIRECTOS,,0,CEC2023COSU00093135,20230413,,2600
10-04-2023,IMPORTACION A CONSUMO,028-2023-10-00510608,00001262,1,1.79296E+12,CROMAUTO S.C.C,CHINA,CHINA,SHEKOU,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",NEW LAB BASKET MILL,SM,NUEVA,1,1,NUMERO DE UNIDADES,0,2380,-59.93,23.8,2403.8,BIUGED INSTRUMENTS CO LTD,AGENCIA MARITIMA GLOBAL MARGLOBAL SA,CHINA,0,01777811-MAFLA MEJIA ARQUIMIDES PATRICIO,EVER ENVOY,CEC2023EISU0002,LGZGYQ23206258SZ,05907400-INARPI S.A.,116.53,AFORO-AFORO AUTOMATICO,DE LAS AVELLANAS L33 Y E6 CRISTINA 2,20230221,20230401,20230410,20230412,CI202302081636,MOLINO DE CANASTA DE LABORATORIO,MOLINO DE CANASTA DE LABORATORIO,SM,0,BGD 756 2,2380,20230410,20230410,CIF,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,,0,CEC2023EISU000230250001,20230418,,275
10-04-2023,IMPORTACION A CONSUMO,028-2023-10-00511537,00001273,4,1.7132E+12,VERGARA AMAYA DIEGO FERNANDO,CHINA,CHINA,TIANJINXINGANG,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",Maquina Vibradora,FUKANG SMART,NUEVA,11,4,NUMERO DE UNIDADES,0,4895.74,81.78,49.46,5026.98,NANJING COLPAK MECHANICAL,MAERSK DEL ECUADOR C.A.,CHINA,1,01777826-ROMERO LARCO FRANCISCO JOSE LUIS,MAERSK CAMDEN,CEC2023MAEU0133,225080914,05909025-CONTECON GUAYAQUIL S.A.,560.71,AFORO-AFORO FISICO INTRUSIVO,"DE LOS ARUPOS E5/83 Y AV. ELOY ALFARO. QUITO,ECUADOR.PC:170307 EMAIL: DVERGARA1979@GMAIL.COM PHONE NO:+593 99 866 1315++",20230225,20230404,20230410,20230411,FK202201028A,PARA LA INDUSTRIA,Maquina Vibradora,FUKANG SMART,2023,SIN NUMERO,1223.93,20230410,20230417,FOB,ZZ OTROS LIBERADORES DIRECTOS,,0,CEC2023MAEU01330254,20230417,,0
11-04-2023,IMPORTACION A CONSUMO,028-2023-10-00517534,00002030,1,1.76819E+12,PROYECTO DE RECONVERSION DE LA EDUCACION TECNICA Y TECNOLOGICA SUPERIOR PUBLICA DEL ECUADOR,SPAIN,SPAIN,BARCELONA,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AMASADORA DM-33 110/60/1,SAMMIC SL,NUEVA,12,2,NUMERO DE UNIDADES,0,3204.33,30.06,33.96,3268.34,INFRICO SAMIC WELBILT,CMA-CGM ECUADOR S.A.,SPAIN,0,01777834-INCOTRAM OPERADORA DE COMERCIO INTERNACIONAL INCOTRAM &OPETCI CIA. LTDA.,CMA CGM MANAUS,CEC2023CMAU0065,P304000743,05907400-INARPI S.A.,46.1,AFORO-AFORO DOCUMENTAL,PICHINCHA QUITO MARISCAL SUCRE AV PATRIA E2 21 Y AV 10 DE AGOSTO,20230226,20230324,20230411,,100052749,AMASADORA DM-33 110/60/1,AMASADORA DM-33 110/60/1,SAMMIC SL,2022,5501132,1602.16,20230411,20230412,EXW,ROLA INTERNACIONAL S.A.,"0413-Exención de tributos al comercio exterior a instituciones, empresas y organismos del sector público, incluidos los gobiernos autónomos descentralizados. Literal d) Art. 125 COPCI",0,CEC2023CMAU006500890004,20230414,,0
11-04-2023,IMPORTACION A CONSUMO,028-2023-10-00517534,00002030,17,1.76819E+12,PROYECTO DE RECONVERSION DE LA EDUCACION TECNICA Y TECNOLOGICA SUPERIOR PUBLICA DEL ECUADOR,MEXICO,SPAIN,BARCELONA,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",PULSE 65HS EU A,MANITOWOC FSG MEXICO S. DE R.L. DE C.V.,NUEVA,12,1,NUMERO DE UNIDADES,0,1069.23,83.35,11.33,1163.9,INFRICO SAMIC WELBILT,CMA-CGM ECUADOR S.A.,SPAIN,0,01777834-INCOTRAM OPERADORA DE COMERCIO INTERNACIONAL INCOTRAM &OPETCI CIA. LTDA.,CMA CGM MANAUS,CEC2023CMAU0065,P304000743,05907400-INARPI S.A.,23.05,AFORO-AFORO DOCUMENTAL,PICHINCHA QUITO MARISCAL SUCRE AV PATRIA E2 21 Y AV 10 DE AGOSTO,20230226,20230324,20230411,,MXF-3005703,PULSE 65HS EU A,PULSE 65HS EU A,MANITOWOC FSG MEXICO S. DE R.L. DE C.V.,2022,23181801,1069.23,20230411,20230412,EXW,ROLA INTERNACIONAL S.A.,"0413-Exención de tributos al comercio exterior a instituciones, empresas y organismos del sector público, incluidos los gobiernos autónomos descentralizados. Literal d) Art. 125 COPCI",0,CEC2023CMAU006500890004,20230414,,0
11-04-2023,IMPORTACION A CONSUMO,028-2023-10-00515181,00001592,1,1.30698E+12,MADRIGAL COMAS JONATHAN DARIO,CHINA,CHINA,HONG KONG,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",200L TANQUE MEZCLADOR,HMD,NUEVA,8,1,NUMERO DE UNIDADES,0,7120,86.52,72.07,7278.58,GUANGZHOU HMD COSMETICS,AGENCIA MARITIMA GLOBAL MARGLOBAL SA,HONG KONG,0,01903331-OBANDO NARANJO JOSE RICARDO,KOTA MANZANILLO,CEC2023PCIU0004,EURFLG2320062GYE,05907400-INARPI S.A.,0.04,AFORO-AFORO FISICO INTRUSIVO,MANZANA 16 Y MAPASINGUE ESTE,20230301,20230407,20230411,20230412,HMD20220606AF,200L TANQUE MEZCLADOR,200L TANQUE MEZCLADOR,HMD,0,MT-200HH,7120,20230411,20230413,FOB,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,,0,CEC2023PCIU000430170003,20230414,,0
