fecha,REGIMEN ADUANERO,REFRENDO,DAU,ITEM,RUC IMPORTADOR,IMPORTADOR,PAÍS DE ORIGEN,PAIS DE PROCEDENCIA,CIUDAD EMBARQUE,VIA DE TRANSPORTE,ADUANA,PARTIDA ARANCELARIA,DESCRIPCIÓN ARANCELARIA,DESCRIPCION PRODUCTO COMERCIAL,MARCA,ESTADO DE MERCANCIA,BULTOS,CANTIDAD,UNIDAD DE MEDIDA,ADVALOREM,US$ FOB,US$ FLETE,US$ SEGURO,US$ CIF,EMBARCADOR,EMPRESA DE TRANSPORTE,PAÍS DE EMBARQUE,CONTENEDOR,AGENTE DE ADUANA,NAVE,NUMERO DE MANIFIESTO,CONOCIMIENTO EMBARQUE,DEPOSITO COMERCIAL,PESO NETO KG,TIPO AFORO,DIRECCIÓN CONSIGNATARIO,FECHA DE EMBARQUE,FECHA DE LLEGADA,FECHA INGRESO SISTEMA,FECHA PAGO,FACTURA,CARACTERISTICAS,PRODUCTO,MARCA COMERCIAL,AÑO FABRICACIÓN,MODELO MERCADERIA,US$ FOB UNIT,FECHA DE LIQUIDACIÓN,FECHA AFORO,INCOTERM,AGENCIA DE CARGA,CODIGO DE LIBERACION,CÓDIGO TNAN,NUMERO DE CARGA FINAL,FECHA SALIDA,TOTAL AJUSTES,TOTAL OTROS AJUSTES
04-10-2022,IMPORTACION A CONSUMO,028-2022-10-01158396,02000371,34,1.72686E+12,CAMPAÑA ALBAN JENNIFER STEFANNY,CHINA,CHINA,YANTIAN,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",PULIDOR MICRO,XRDENT,NUEVA,33,5,NUMERO DE UNIDADES,0,175,0.01,1.75,176.75,XRDENT TECHNOLOGY CO LTD,HAMBURG SÜD ECUADOR S.A.,CHINA,0,01777810-BEDOYA MOGOLLON CRISTIAN MAURICIO,MAERSK SHAMS,CEC2022MAEU0348,WH2208138,05909025-CONTECON GUAYAQUIL S.A.,13.52,AFORO-AFORO FISICO INTRUSIVO,TORONTO Y VILLACRES CONJUNTO LA RIVIERA CASA NUMERO 17 TUNGURAHUA ECUADOR,20220820,20220928,20221004,20221007,XSO220117,PROPIAS DEL MISMO,PULIDOR MICRO,XRDENT,2022,VARIOS,35,20221004,20221013,CFR,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.,-,0,CEC2022MAEU034855020014,20221017,1,23.05
04-10-2022,IMPORTACION A CONSUMO,028-2022-10-01157142,01014222,1,0791774330001,ACUICULTURA BER AQUA AQUIBER S A,BRAZIL,BRAZIL,ITAPOA,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AIREADOR AQUAPA B-209 2HP TRIF 220/380/440/760V 4P 60HZ IP55 3 FL SP - CHASSI MODULAR - REDUTOR PLAS,BERAQUA,NUEVA,768,110,NUMERO DE UNIDADES,0,95052.04,7135.04,933.53,103120.61,BERNAUER AQUACULTURA LTDA,HAPAG-LLOYD ECUADOR S.A.,BRAZIL,0,01905355-WCA WLADIMIR COKA ASOCIADOS S.A.,GSL MELINA,CEC2022MAEU0364,311IOA36085,05907400-INARPI S.A.,8690,AFORO-AFORO AUTOMATICO,EL ORO / MACHALA / MACHALA / JUNIN 439 Y KLEBER FRANCO,20220909,20221002,20221004,20221005,3006-2022,AIREADOR AQUAPA B-209 2HP TRIF 220/380/440/760V 4P 60HZ IP55 3 FL SP - CHASSI MODULAR - REDUTOR PLASTICO (B001000018),AIREADOR AQUAPA B-209 2HP TRIF 220/380/440/760V 4P 60HZ IP55 3 FL SP - CHASSI MODULAR - REDUTOR PLAS,BERAQUA,2022,B001000018,864.11,20221004,20221004,EXW,STARCARGO CIA. LTDA,-,0,CEC2022MAEU036497210001,20221007,,
04-10-2022,IMPORTACION A CONSUMO,028-2022-10-01157723,00006497,1,0992597143001,COSUMISA S.A.,CHINA,CHINA,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AIREADORES,SIN MARCA,NUEVA,5093,847,NUMERO DE UNIDADES,0,279510,91465,927.44,371902.44,ZHEJIANG FORDY IMP EXP CO LTD,MEDITERRANEAN SHIPPING COMPANY DEL ECUADOR COMPANIA ANONIMA EMESSEA,CHINA,0,01902288-ILLINGWORTH GARCIA CRISTOBAL LUIS,MSC POLINA,CEC2022MSCU0356,SWOSZX22080456,05906960-NAPORTEC S.A.,72715.5,AFORO-AFORO AUTOMATICO,CAMILO DESTRUGE 2410 ABEL CASTILLO FRENTE AL NUCLEO,20220807,20221002,20221004,20221004,LC220427A,PADDLEWHEEL AERATOR,AIREADORES,SIN MARCA,0,SIN MODELO,330,20221004,20221004,FOB,GLOVAL-SHIPPING ECUADOR CIA.LTDA,-,0,CEC2022MSCU035600250001,20221011,,
04-10-2022,IMPORTACION A CONSUMO,028-2022-10-01157062,01005056,2,0502275670001,TOAQUIZA CEDEÑO LUIS JAVIER,CHINA,CHINA,QINGDAO,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",DOSIFICACION DE QUIMICOS,HENAN ECO ENVIRONMENTAL,NUEVA,2,1,NUMERO DE UNIDADES,0,556,243.21,5.71,804.92,HENAN ECO ENVIRONMENTAL PROTECTION EQUIPMENT CO LTD,COSCO SHIPPING LINES ECUADOR CIA. LTDA.,CHINA,0,01777857-SIATIADUANAS S.A.,WAN HAI 722,CEC2022WHLU5540,LQDGYE22071196GYE,05907400-INARPI S.A.,100,AFORO-AFORO FISICO INTRUSIVO,STREET B AND GARCIA MORENO,20220809,20220927,20221004,20221004,LK-20220728,CHEMICAL DOSING SYSTEM,DOSIFICACION DE QUIMICOS,HENAN ECO ENVIRONMENTAL,2022,1000L PE BARREL,556,20221004,20221005,FOB,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,-,0,CEC2022WHLU554010690005,20221006,,
05-10-2022,IMPORTACION A CONSUMO,055-2022-10-01165668,00003858,7,1.79016E+12,EDESA SA,UNITED STATES,UNITED STATES,SOUTH EL MONTE,AEREA,QUITO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",MUESTRA DE DISPENSADOR,CERAMICURE,NUEVA,2,4,NUMERO DE UNIDADES,0,4,0.17,0,4.18,EBI LTD,AERO EXPRESS DEL ECUADOR TRANSAM C. LTDA.,UNITED STATES,0,01777848-CARDENAS EXPRESS DEL ECUADOR CARDEXPRESS C. LTDA.,HP1810,CEC2022D5001694,000000003122929902,,0.01,AFORO-AFORO AUTOMATICO,AV. MORAN VALVERDE OE31-91 Y TNTE. HUGO,20220928,20221004,20221005,,18191,DISPENSADOR.,DISPENSADOR,CERAMICURE,2022,SCA DISPENSER,1,20221109,20221005,FOB,DHL EXPRESS ECUADOR S.A.,-,0,CEC2022D500169400040005,20221005,,
05-10-2022,IMPORTACION A CONSUMO,028-2022-10-01166822,00004861,1,0990018685001,CONAUTO C.A.,CHINA,CHINA,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AIREADOR,WALKER,NUEVA,6642,300,NUMERO DE UNIDADES,0,366411,42630,540.49,409581.5,ANNEX ASIA LIMITED,EVERGREEN-SHIPPING AGENCY (ECUADOR) S.A.,CHINA,0,01904571-VALERO & VALERO SERVICIOS LOGISTICOS S.A.,WAN HAI 622,CEC2022WHLU5542,NGX60386372,05907400-INARPI S.A.,99750,AFORO-AFORO AUTOMATICO,AV JUAN TANCA MARENGO KM 1 8,20220902,20221008,20221005,20221007,875,DIESEL ENGINE POWER 16HP 16 IMPELLER,DIESEL ENGINE POWER 16HP 16 IMPELLER,WALKER,2022,16HPW-16I,1221.37,20221005,20221005,FOB,H.A. CARGO S.A.,-,0,CEC2022WHLU554240486372,20221017,,
05-10-2022,IMPORTACION A CONSUMO,028-2022-10-01163121,04010790,1,1.79236E+12,AGROUNIVERSAL REPRESENTACIONES CIA. LTDA.,NEW ZEALAND,CHINA,SHANGHAI,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AFSMINI AUTO FEED SYSTEM AFSMINI,AGROUNIVERSAL,NUEVA,2,1,NUMERO DE UNIDADES,0,38845,0,388.45,39233.45,EXPLECO LIMITED,BROOM-ECUADOR S.A.,CHINA,0,01904061-COMERCIAL ADUANERA INTERNACIONAL RAUL COKA BARRIGA C LTD,WAN HAI 722,CEC2022WHLU5540,SHAE60240,05907400-INARPI S.A.,375.25,AFORO-AFORO AUTOMATICO,JUAN BARREZUETA N74 86 AND JOSE ANDRADE 170120 SAN FRANCISCO DE QUITO PICHINCHA ECUADOR,20220828,20220927,20221005,20221005,2417,AFSMINI AUTO FEED SYSTEM AFSMINI,EQUIPO,AGROUNIVERSAL,2022,BOTTLE CRUSHER,38845,20221005,20221005,CFR,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,-,0,CEC2022WHLU554020468046,20221007,1,4544.82
05-10-2022,IMPORTACION A CONSUMO,028-2022-10-01163121,04010790,2,1.79236E+12,AGROUNIVERSAL REPRESENTACIONES CIA. LTDA.,NEW ZEALAND,CHINA,SHANGHAI,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",CONSUMABLE KIT AFSMINI AFSM,AGROUNIVERSAL,NUEVA,2,1,NUMERO DE UNIDADES,0,2772,0,27.72,2799.72,EXPLECO LIMITED,BROOM-ECUADOR S.A.,CHINA,0,01904061-COMERCIAL ADUANERA INTERNACIONAL RAUL COKA BARRIGA C LTD,WAN HAI 722,CEC2022WHLU5540,SHAE60240,05907400-INARPI S.A.,375.25,AFORO-AFORO AUTOMATICO,JUAN BARREZUETA N74 86 AND JOSE ANDRADE 170120 SAN FRANCISCO DE QUITO PICHINCHA ECUADOR,20220828,20220927,20221005,20221005,2417,CONSUMABLE KIT AFSMINI AFSM,EQUIPO,AGROUNIVERSAL,2022,CONSUMABLE KIT,2772,20221005,20221005,CFR,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,-,0,CEC2022WHLU554020468046,20221007,1,324.32
05-10-2022,IMPORTACION A CONSUMO,028-2022-10-01163121,04010790,3,1.79236E+12,AGROUNIVERSAL REPRESENTACIONES CIA. LTDA.,NEW ZEALAND,CHINA,SHANGHAI,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AFSMINI HOPPER FEED OUTPUT BINS,AGROUNIVERSAL,NUEVA,2,1,NUMERO DE UNIDADES,0,6090,0,60.9,6150.9,EXPLECO LIMITED,BROOM-ECUADOR S.A.,CHINA,0,01904061-COMERCIAL ADUANERA INTERNACIONAL RAUL COKA BARRIGA C LTD,WAN HAI 722,CEC2022WHLU5540,SHAE60240,05907400-INARPI S.A.,375.25,AFORO-AFORO AUTOMATICO,JUAN BARREZUETA N74 86 AND JOSE ANDRADE 170120 SAN FRANCISCO DE QUITO PICHINCHA ECUADOR,20220828,20220927,20221005,20221005,2417,AFSMINI HOPPER FEED OUTPUT BINS,EQUIPO,AGROUNIVERSAL,2022,OUTPUT BINS,6090,20221005,20221005,CFR,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,-,0,CEC2022WHLU554020468046,20221007,1,712.52
05-10-2022,IMPORTACION A CONSUMO,028-2022-10-01163121,04010790,4,1.79236E+12,AGROUNIVERSAL REPRESENTACIONES CIA. LTDA.,NEW ZEALAND,CHINA,SHANGHAI,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AFSMINI006 AFSMINI CULLET CONVERSION,AGROUNIVERSAL,NUEVA,2,1,NUMERO DE UNIDADES,0,473,0,4.73,477.73,EXPLECO LIMITED,BROOM-ECUADOR S.A.,CHINA,0,01904061-COMERCIAL ADUANERA INTERNACIONAL RAUL COKA BARRIGA C LTD,WAN HAI 722,CEC2022WHLU5540,SHAE60240,05907400-INARPI S.A.,375.25,AFORO-AFORO AUTOMATICO,JUAN BARREZUETA N74 86 AND JOSE ANDRADE 170120 SAN FRANCISCO DE QUITO PICHINCHA ECUADOR,20220828,20220927,20221005,20221005,2417,AFSMINI006 AFSMINI CULLET CONVERSION,EQUIPO,AGROUNIVERSAL,2022,BALANCE COLLARS BREAKERS,473,20221005,20221005,CFR,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,-,0,CEC2022WHLU554020468046,20221007,1,55.34
05-10-2022,IMPORTACION A CONSUMO,028-2022-10-01164202,00064739,1,0910496736001,CERNA BRIONES RUBEN DARIO,ARGENTINA,ARGENTINA,VALPARAISO,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",ZARANDA CIRCULAR,VIBROTECH,NUEVA,2,1,NUMERO DE UNIDADES,0,10900,1677.64,53.04,12630.68,TUCCI ALEJANDRO JOSE ANTONIO,MEDITERRANEAN SHIPPING COMPANY DEL ECUADOR COMPANIA ANONIMA EMESSEA,CHILE,1,01902441-TORRES & TORRES AGENTES DE ADUANAS TTADAD C.A.,MSC POLINA,CEC2022MSCU0356,BUE51278,05906960-NAPORTEC S.A.,250,AFORO-AFORO AUTOMATICO,GUAYAS / GUAYAQUIL / TARQUI,20220919,20221002,20221005,20221005,0004 00000015,ZARANDA CIRCULAR 1200 MM INOX,PRODUCTO TERMINADO,VIBROTECH,0,ZCM1200,10900,20221005,20221005,FOB,SACO SHIPPING S.A.,-,0,CEC2022MSCU035600040101,20221006,,
05-10-2022,IMPORTACION A CONSUMO,028-2022-10-01164202,00064739,2,0910496736001,CERNA BRIONES RUBEN DARIO,ARGENTINA,ARGENTINA,VALPARAISO,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",ZARANDA,VIBROTECH,NUEVA,2,1,NUMERO DE UNIDADES,0,9650,1230.27,46.96,10927.23,TUCCI ALEJANDRO JOSE ANTONIO,MEDITERRANEAN SHIPPING COMPANY DEL ECUADOR COMPANIA ANONIMA EMESSEA,CHILE,1,01902441-TORRES & TORRES AGENTES DE ADUANAS TTADAD C.A.,MSC POLINA,CEC2022MSCU0356,BUE51278,05906960-NAPORTEC S.A.,170,AFORO-AFORO AUTOMATICO,GUAYAS / GUAYAQUIL / TARQUI,20220919,20221002,20221005,20221005,0004 00000015,ZARANDA 900 MM AISI 304,PRODUCTO TERMINADO,VIBROTECH,0,ZCM900-1,9650,20221005,20221005,FOB,SACO SHIPPING S.A.,-,0,CEC2022MSCU035600040101,20221006,,
05-10-2022,IMPORTACION A CONSUMO,019-2022-10-01166478,01002884,3,0990007020001,NEGOCIOS INDUSTRIALES REAL N.I.R.S.A. S.A.,GERMANY,SPAIN,VITORIA,AEREA,GUAYAQUIL AEREO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",MEZCLADOR DE INMERSION T25 DIGITAL,IKA,NUEVA,4,1,NUMERO DE UNIDADES,0,2077.51,0,3.29,2080.8,BIOLAN MICROBIOSENSORES,AERO EXPRESS DEL ECUADOR TRANSAM C. LTDA.,SPAIN,0,01900022-SOLUCIONES INTEGRALES DE LOGISTICA Y COMERCIO EXTERIOR S.A. SILCEXSA,HCCDX,CEC20227T001270,000000001664060436,,4.03,AFORO-AFORO AUTOMATICO,AV. CARLOS LUIS PLAZA DANIN S/N Y,20220927,20220930,20221005,,FV2022/01119,MEZCLADOR DE INMERSION T25 DIGITAL (PACK COMPLETO ULTRATURRAX),MEZCLADOR DE INMERSION T25 DIGITAL,IKA,2022,ULTRATURRAX,2077.51,20221109,20221005,CPT,DHL EXPRESS ECUADOR S.A.,-,0,CEC20227T00127000040005,20221006,1,112.3
06-10-2022,IMPORTACION A CONSUMO,055-2022-10-01168905,00003516,1,1.79001E+12,PINTURAS CONDOR SA,INDIA,URUGUAY,MONTEVIDEO,AEREA,QUITO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AGITADOR GIROSCOPICO COROB FMX-40,SIN MARCA,NUEVA,10,7,NUMERO DE UNIDADES,0,17500,0,0.15,17500.15,COROB SA,TRANSOCEANICA COMPAÑIA LIMITADA,URUGUAY,0,01900013-ALAIRE CIA. LTDA.,N542LA,CEC2022LA030796,014508321224,,1284.08,AFORO-AFORO AUTOMATICO,CUSUBAMBA OE1-365 Y MANGLAR ALTO,20221003,20221004,20221006,,A1840,AGITADOR GIROSCOPICO COROB FMX-40,AGITADOR GIROSCOPICO COROB FMX-40,SIN MARCA,2022,106039,2500,20221109,20221006,CPT,ZZ OTROS LIBERADORES DIRECTOS.,-,0,CEC2022LA0307960002,20221011,1,3512.24
06-10-2022,IMPORTACION A CONSUMO,055-2022-10-01168905,00003516,2,1.79001E+12,PINTURAS CONDOR SA,INDIA,URUGUAY,MONTEVIDEO,AEREA,QUITO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AGITADOR GIROSCOPICO CLEVERMIX 20 ST,SIN MARCA,NUEVA,10,3,NUMERO DE UNIDADES,0,7500,0,0.06,7500.06,COROB SA,TRANSOCEANICA COMPAÑIA LIMITADA,URUGUAY,0,01900013-ALAIRE CIA. LTDA.,N542LA,CEC2022LA030796,014508321224,,550.32,AFORO-AFORO AUTOMATICO,CUSUBAMBA OE1-365 Y MANGLAR ALTO,20221003,20221004,20221006,,A1840,AGITADOR GIROSCOPICO CLEVERMIX 20 ST,AGITADOR GIROSCOPICO CLEVERMIX 20 ST,SIN MARCA,2022,106777,2500,20221109,20221006,CPT,ZZ OTROS LIBERADORES DIRECTOS.,-,0,CEC2022LA0307960002,20221011,1,1505.24
06-10-2022,IMPORTACION A CONSUMO,019-2022-10-01170031,00000864,27,0909533846001,TAMAYO TRIVIÑO JORGE KLEBER,UNITED STATES,UNITED STATES,MIAMI,AEREA,GUAYAQUIL AEREO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",Agitador orbital Thermo MaxQ 3000,SIN MARCA,NUEVA,3,1,NUMERO DE UNIDADES,0,1200,450.79,16.47,1667.26,PRIME AIR CARGO,TAMPA CARGO S.A.,UNITED STATES,0,01905104-CONCHA GARCIA JULIO CESAR,N336QT,CEC2022QT300206,072941206340,,89.51,AFORO-AFORO FISICO INTRUSIVO,CARLOS EMILIO SOLORZANO SN INTERSECCION FREDDY FERNANDEZ,20221001,20221001,20221006,20221006,82563,Agitador orbital Thermo MaxQ 3000,PRODUCTO TERMINADO,SIN MARCA,2022,S/M,1200,20221006,20221007,FOB,ZZ OTROS LIBERADORES DIRECTOS.,-,0,CEC2022QT3002060043,20221007,,
06-10-2022,IMPORTACION A CONSUMO,019-2022-10-01170031,00000864,28,0909533846001,TAMAYO TRIVIÑO JORGE KLEBER,UNITED STATES,UNITED STATES,MIAMI,AEREA,GUAYAQUIL AEREO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",Agitador orbital Labline,SIN MARCA,NUEVA,3,1,NUMERO DE UNIDADES,0,1250,469.58,17.15,1736.73,PRIME AIR CARGO,TAMPA CARGO S.A.,UNITED STATES,0,01905104-CONCHA GARCIA JULIO CESAR,N336QT,CEC2022QT300206,072941206340,,93.24,AFORO-AFORO FISICO INTRUSIVO,CARLOS EMILIO SOLORZANO SN INTERSECCION FREDDY FERNANDEZ,20221001,20221001,20221006,20221006,82563,Agitador orbital Labline,PRODUCTO TERMINADO,SIN MARCA,2022,S/M,1250,20221006,20221007,FOB,ZZ OTROS LIBERADORES DIRECTOS.,-,0,CEC2022QT3002060043,20221007,,
06-10-2022,IMPORTACION A CONSUMO,019-2022-10-01170031,00000864,29,0909533846001,TAMAYO TRIVIÑO JORGE KLEBER,UNITED STATES,UNITED STATES,MIAMI,AEREA,GUAYAQUIL AEREO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",Agitador Fisher Vortex Genie 2,SIN MARCA,NUEVA,3,1,NUMERO DE UNIDADES,0,120,45.08,1.65,166.72,PRIME AIR CARGO,TAMPA CARGO S.A.,UNITED STATES,0,01905104-CONCHA GARCIA JULIO CESAR,N336QT,CEC2022QT300206,072941206340,,8.95,AFORO-AFORO FISICO INTRUSIVO,CARLOS EMILIO SOLORZANO SN INTERSECCION FREDDY FERNANDEZ,20221001,20221001,20221006,20221006,82563,Agitador Fisher Vortex Genie 2,PRODUCTO TERMINADO,SIN MARCA,2022,S/M,120,20221006,20221007,FOB,ZZ OTROS LIBERADORES DIRECTOS.,-,0,CEC2022QT3002060043,20221007,,
06-10-2022,IMPORTACION A CONSUMO,073-2022-10-01171293,00065162,47,0992105623001,MEGAPRODUCTOS S.A.,COLOMBIA,COLOMBIA,,CARRETERA,TULCAN,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",MEZCLADOR PARA TALADRO,BELLOTA,NUEVA,171,24,NUMERO DE UNIDADES,0,70.63,0,0.07,70.7,BELLOTA COLOMBIA SA,COMPAÑIA DE TRANSPORTE PESADO TRANSTULCARGO S.A.,,0,01902441-TORRES & TORRES AGENTES DE ADUANAS TTADAD C.A.,,CEC202278931529,CO0000911,05908903-TRANSPORTE Y COMERCIO INTERNACIONAL - TRANSCOMERINTER CIA. LTDA.,8.61,AFORO-AFORO AUTOMATICO,KM 7.5 VIA DAULE CIUDADELA SANTA CECILIA,,20220928,20221006,,CE 17114,MEZCLADOR PARA TALADRO TIPO ALETA 6 CM,PRODUCTO TERMINADO,BELLOTA,0,MXP06SAB40,2.94,20221109,20221006,CPT,ZZ OTROS LIBERADORES DIRECTOS.,-,0,CEC2022789315290001,,1,1.37
06-10-2022,IMPORTACION A CONSUMO,073-2022-10-01171293,00065162,48,0992105623001,MEGAPRODUCTOS S.A.,COLOMBIA,COLOMBIA,,CARRETERA,TULCAN,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",MEZCLADOR PARA TALADRO,BELLOTA,NUEVA,171,12,NUMERO DE UNIDADES,0,36.38,-0.01,0.04,36.42,BELLOTA COLOMBIA SA,COMPAÑIA DE TRANSPORTE PESADO TRANSTULCARGO S.A.,,0,01902441-TORRES & TORRES AGENTES DE ADUANAS TTADAD C.A.,,CEC202278931529,CO0000911,05908903-TRANSPORTE Y COMERCIO INTERNACIONAL - TRANSCOMERINTER CIA. LTDA.,4.43,AFORO-AFORO AUTOMATICO,KM 7.5 VIA DAULE CIUDADELA SANTA CECILIA,,20220928,20221006,,CE 17114,MEZCLADOR PARA TALADRO TIPO PLATO 10 CM,PRODUCTO TERMINADO,BELLOTA,0,MXP10SPB40,3.03,20221109,20221006,CPT,ZZ OTROS LIBERADORES DIRECTOS.,-,0,CEC2022789315290001,,1,0.7
06-10-2022,IMPORTACION A CONSUMO,019-2022-10-01171760,00003061,1,0992629509001,SOLUCIONES AQUICOLAS S.A. SOLUAQUA,GERMANY,GERMANY,DUSSELDORF,AEREA,GUAYAQUIL AEREO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",SUBMERSIBLE MIXER 60HZ,SN,NUEVA,1,1,NUMERO DE UNIDADES,0,1088.44,230,5.25,1323.69,HOMA PUMPENFABRIK GMBH,KLM CIA REAL HOLANDESA DE AVIACION SA,GERMANY,0,01902171-RIVERA DILIGENCIAS ADUANERAS S.A. RIVEDASA,PH-BQP,CEC2022KL033152,DUS40016483,,16.66,AFORO-AFORO AUTOMATICO,AV. LEON FEBRES CORDERO KM 1- LA SURORA CC AVALON PLAZA PISO 1 OFI 112,20221003,20221003,20221006,20221007,2463341,SUBMERSIBLE MIXER 60HZ,MEZCLADOR SUMERGIBLE,SN,0,HRS 15/4/3-203/C 230/380V 3PH DOLWINDING,1088.44,20221006,20221006,EXW,SCHRYVER DEL ECUADOR S.A,-,0,CEC2022KL03315200020003,20221007,,
