fecha,REGIMEN ADUANERO,REFRENDO,DAU,ITEM,RUC IMPORTADOR,IMPORTADOR,PAIS DE ORIGEN,PAIS DE PROCEDENCIA,CIUDAD EMBARQUE,VIA DE TRANSPORTE,ADUANA,PARTIDA ARANCELARIA,DESCRIPCION ARANCELARIA,DESCRIPCION PRODUCTO COMERCIAL,MARCA,ESTADO DE MERCANCIA,BULTOS,CANTIDAD,UNIDAD DE MEDIDA,ADVALOREM,US$ FOB,US$ FLETE,US$ SEGURO,US$ CIF,EMBARCADOR,EMPRESA DE TRANSPORTE,PAIS DE EMBARQUE,CONTENEDOR,AGENTE DE ADUANA,NAVE,NUMERO DE MANIFIESTO,CONOCIMIENTO EMBARQUE,DEPOSITO COMERCIAL,PESO NETO KG,TIPO AFORO,DIRECCIÓN CONSIGNATARIO,FECHA DE EMBARQUE,FECHA DE LLEGADA,FECHA INGRESO SISTEMA,FECHA PAGO,FACTURA,CARACTERISTICAS,PRODUCTO,MARCA COMERCIAL,AÑO FABRICACIÓN,MODELO MERCADERIA,US$ FOB UNIT,FECHA DE LIQUIDACIÓN,FECHA AFORO,INCOTERM,AGENCIA DE CARGA,CODIGO DE LIBERACION,CÓDIGO TNAN,NUMERO DE CARGA FINAL,FECHA DE SALIDA DE ALMACEN,PAÍS DE ORIGEN,DESCRIPCIÓN ARANCELARIA,PAÍS DE EMBARQUE,FECHA SALIDA,TOTAL AJUSTES,TOTAL OTROS AJUSTES
2022-11-14,IMPORTACION A CONSUMO,028-2022-10-01363593,3578.0,2.0,993064998001.0,CONSULTCOMMERCE S.A.,,HONG KONG,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000.0,,AIREADOR,SIN MARCA,NUEVA,1593.0,15.0,NUMERO DE UNIDADES,0.0,18418.43,880.8,192.99,19492.22,CLEAR WATERS LIMITED,BROOM-ECUADOR S.A.,,1.0,01900686-BEJAR PERASSO JAVIER ENRIQUE,KOTA MANZANILLO,CEC2022PCIU0017,NBSM22090452,05907400-INARPI S.A.,4425.87,AFORO-AFORO FISICO INTRUSIVO,AV RODRIGO CHAVEZ Y PARQUE EMPRESARIAL COLON,20221007.0,20221108.0,20221114.0,20221114.0,20220830,PARA CAMARONERAS,AIREADOR,SIN MARCA,2022.0,DE-16,1227.9,20221114.0,20221118.0,FOB,PLUSCARGO-ECUADOR S. A.,-,0.0,CEC2022PCIU001701230001,,HONG KONG,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",CHINA,20221124.0,,0.0
2022-11-14,IMPORTACION A CONSUMO,028-2022-10-01363593,3578.0,3.0,993064998001.0,CONSULTCOMMERCE S.A.,,HONG KONG,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000.0,,AIREADOR,SIN MARCA,NUEVA,1593.0,1.0,NUMERO DE UNIDADES,0.0,1287.99,61.59,13.5,1363.08,CLEAR WATERS LIMITED,BROOM-ECUADOR S.A.,,1.0,01900686-BEJAR PERASSO JAVIER ENRIQUE,KOTA MANZANILLO,CEC2022PCIU0017,NBSM22090452,05907400-INARPI S.A.,309.5,AFORO-AFORO FISICO INTRUSIVO,AV RODRIGO CHAVEZ Y PARQUE EMPRESARIAL COLON,20221007.0,20221108.0,20221114.0,20221114.0,20220830,PARA CAMARONERAS,AIREADOR,SIN MARCA,2022.0,DE-16,1287.99,20221114.0,20221118.0,FOB,PLUSCARGO-ECUADOR S. A.,-,0.0,CEC2022PCIU001701230001,,HONG KONG,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",CHINA,20221124.0,,0.0
2022-11-14,IMPORTACION A CONSUMO,028-2022-10-01363593,3578.0,4.0,993064998001.0,CONSULTCOMMERCE S.A.,,HONG KONG,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000.0,,AIREADOR,SIN MARCA,NUEVA,1593.0,1.0,NUMERO DE UNIDADES,0.0,631.29,30.19,6.61,668.09,CLEAR WATERS LIMITED,BROOM-ECUADOR S.A.,,1.0,01900686-BEJAR PERASSO JAVIER ENRIQUE,KOTA MANZANILLO,CEC2022PCIU0017,NBSM22090452,05907400-INARPI S.A.,151.7,AFORO-AFORO FISICO INTRUSIVO,AV RODRIGO CHAVEZ Y PARQUE EMPRESARIAL COLON,20221007.0,20221108.0,20221114.0,20221114.0,20220830,PARA CAMARONERAS,AIREADOR,SIN MARCA,2022.0,YC-4,631.29,20221114.0,20221118.0,FOB,PLUSCARGO-ECUADOR S. A.,-,0.0,CEC2022PCIU001701230001,,HONG KONG,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",CHINA,20221124.0,,0.0
2022-11-14,IMPORTACION A CONSUMO,028-2022-10-01363593,3578.0,6.0,993064998001.0,CONSULTCOMMERCE S.A.,,HONG KONG,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000.0,,AIREADOR,SIN MARCA,NUEVA,1593.0,8.0,NUMERO DE UNIDADES,0.0,2887.96,138.11,30.26,3056.33,CLEAR WATERS LIMITED,BROOM-ECUADOR S.A.,,1.0,01900686-BEJAR PERASSO JAVIER ENRIQUE,KOTA MANZANILLO,CEC2022PCIU0017,NBSM22090452,05907400-INARPI S.A.,693.96,AFORO-AFORO FISICO INTRUSIVO,AV RODRIGO CHAVEZ Y PARQUE EMPRESARIAL COLON,20221007.0,20221108.0,20221114.0,20221114.0,20220830,PARA CAMARONERAS,AIREADOR,SIN MARCA,2022.0,"YC-1,5",361.0,20221114.0,20221118.0,FOB,PLUSCARGO-ECUADOR S. A.,-,0.0,CEC2022PCIU001701230001,,HONG KONG,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",CHINA,20221124.0,,0.0
2022-11-14,IMPORTACION A CONSUMO,028-2022-10-01363593,3578.0,7.0,993064998001.0,CONSULTCOMMERCE S.A.,,HONG KONG,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000.0,,AIREADOR,SIN MARCA,NUEVA,1593.0,1.0,NUMERO DE UNIDADES,0.0,406.79,19.45,4.26,430.5,CLEAR WATERS LIMITED,BROOM-ECUADOR S.A.,,1.0,01900686-BEJAR PERASSO JAVIER ENRIQUE,KOTA MANZANILLO,CEC2022PCIU0017,NBSM22090452,05907400-INARPI S.A.,97.75,AFORO-AFORO FISICO INTRUSIVO,AV RODRIGO CHAVEZ Y PARQUE EMPRESARIAL COLON,20221007.0,20221108.0,20221114.0,20221114.0,20220830,PARA CAMARONERAS,AIREADOR,SIN MARCA,2022.0,"YCH-1,5",406.79,20221114.0,20221118.0,FOB,PLUSCARGO-ECUADOR S. A.,-,0.0,CEC2022PCIU001701230001,,HONG KONG,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",CHINA,20221124.0,,0.0
2022-11-14,IMPORTACION A CONSUMO,028-2022-10-01363593,3578.0,8.0,993064998001.0,CONSULTCOMMERCE S.A.,,HONG KONG,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000.0,,AIREADOR,SIN MARCA,NUEVA,1593.0,1.0,NUMERO DE UNIDADES,0.0,1543.89,73.83,16.18,1633.9,CLEAR WATERS LIMITED,BROOM-ECUADOR S.A.,,1.0,01900686-BEJAR PERASSO JAVIER ENRIQUE,KOTA MANZANILLO,CEC2022PCIU0017,NBSM22090452,05907400-INARPI S.A.,370.99,AFORO-AFORO FISICO INTRUSIVO,AV RODRIGO CHAVEZ Y PARQUE EMPRESARIAL COLON,20221007.0,20221108.0,20221114.0,20221114.0,20220830,PARA CAMARONERAS,AIREADOR,SIN MARCA,2022.0,YCH-6,1543.89,20221114.0,20221118.0,FOB,PLUSCARGO-ECUADOR S. A.,-,0.0,CEC2022PCIU001701230001,,HONG KONG,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",CHINA,20221124.0,,0.0
2022-11-14,IMPORTACION A CONSUMO,028-2022-10-01363593,3578.0,11.0,993064998001.0,CONSULTCOMMERCE S.A.,,HONG KONG,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000.0,,AIREADOR,SIN MARCA,NUEVA,1593.0,1.0,NUMERO DE UNIDADES,0.0,580.89,27.78,6.09,614.76,CLEAR WATERS LIMITED,BROOM-ECUADOR S.A.,,1.0,01900686-BEJAR PERASSO JAVIER ENRIQUE,KOTA MANZANILLO,CEC2022PCIU0017,NBSM22090452,05907400-INARPI S.A.,139.59,AFORO-AFORO FISICO INTRUSIVO,AV RODRIGO CHAVEZ Y PARQUE EMPRESARIAL COLON,20221007.0,20221108.0,20221114.0,20221114.0,20220830,PARA CAMARONERAS,AIREADOR,SIN MARCA,2022.0,CW-6,580.89,20221114.0,20221118.0,FOB,PLUSCARGO-ECUADOR S. A.,-,0.0,CEC2022PCIU001701230001,,HONG KONG,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",CHINA,20221124.0,,0.0
2022-11-15,IMPORTACION A CONSUMO,028-2022-10-01370446,1001587.0,1.0,992882638001.0,PRODUCTOS Y SERVICIOS INTEGRALES TRESVICOR S.A.,,CHINA,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000.0,,AIREADORES,S/MARCA,NUEVA,718.0,60.0,NUMERO DE UNIDADES,0.0,26933.39,1682.81,51.07,28667.28,MADAM TECHNOLOGIES,HAPAG-LLOYD ECUADOR S.A.,,0.0,01904810-VERA SERRANO JORGE LUIS,VALENCE,CEC2022HLCU0592,RW2210163,05907400-INARPI S.A.,4740.44,AFORO-AFORO DOCUMENTAL,AV LAS MONJAS 411 Y LA 5TA ECUADOR,20221002.0,20221113.0,20221115.0,20221116.0,51504,ELECTRICOS 2HP 4 PALETAS,AIREADORES,S/MARCA,0.0,S/MODELO,448.89,20221115.0,20221118.0,FOB,COMEXTSEAPORT SOCIEDAD ANONIMA,-,0.0,CEC2022HLCU059290310002,,CHINA,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",CHINA,20221121.0,,1682.81
2022-11-15,IMPORTACION A CONSUMO,028-2022-10-01370446,1001587.0,2.0,992882638001.0,PRODUCTOS Y SERVICIOS INTEGRALES TRESVICOR S.A.,,CHINA,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000.0,,AIREADORES,S/MARCA,NUEVA,718.0,40.0,NUMERO DE UNIDADES,0.0,21665.33,1353.66,41.08,23060.08,MADAM TECHNOLOGIES,HAPAG-LLOYD ECUADOR S.A.,,0.0,01904810-VERA SERRANO JORGE LUIS,VALENCE,CEC2022HLCU0592,RW2210163,05907400-INARPI S.A.,3813.23,AFORO-AFORO DOCUMENTAL,AV LAS MONJAS 411 Y LA 5TA ECUADOR,20221002.0,20221113.0,20221115.0,20221116.0,51504,ELECTRICOS 3HP 6 PALETAS,AIREADORES,S/MARCA,0.0,S/MODELO,541.63,20221115.0,20221118.0,FOB,COMEXTSEAPORT SOCIEDAD ANONIMA,-,0.0,CEC2022HLCU059290310002,,CHINA,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",CHINA,20221121.0,,1353.66
2022-11-15,IMPORTACION A CONSUMO,028-2022-10-01370446,1001587.0,3.0,992882638001.0,PRODUCTOS Y SERVICIOS INTEGRALES TRESVICOR S.A.,,CHINA,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000.0,,AIREADORES,S/MARCA,NUEVA,718.0,10.0,NUMERO DE UNIDADES,0.0,3081.33,192.52,5.84,3279.69,MADAM TECHNOLOGIES,HAPAG-LLOYD ECUADOR S.A.,,0.0,01904810-VERA SERRANO JORGE LUIS,VALENCE,CEC2022HLCU0592,RW2210163,05907400-INARPI S.A.,542.33,AFORO-AFORO DOCUMENTAL,AV LAS MONJAS 411 Y LA 5TA ECUADOR,20221002.0,20221113.0,20221115.0,20221116.0,51504,SPLASH,AIREADORES,S/MARCA,0.0,S/MODELO,308.13,20221115.0,20221118.0,FOB,COMEXTSEAPORT SOCIEDAD ANONIMA,-,0.0,CEC2022HLCU059290310002,,CHINA,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",CHINA,20221121.0,,192.52
2022-11-20,IMPORTACION A CONSUMO,028-2022-10-01394083,1001593.0,1.0,992717769001.0,IMPORTADORA ECUASINO S.A.,,CHINA,SHEKOU,MARITIMO,GUAYAQUIL MARITIMO,8479820000.0,,AERADORES,S/MARCA,NUEVA,4740.0,325.0,NUMERO DE UNIDADES,0.0,222625.0,258.01,234.37,222859.37,HUBEI PROVINCIAL JIAXIN MACHINERY,BROOM-ECUADOR S.A.,,5.0,01904810-VERA SERRANO JORGE LUIS,XIN QING DAO,CEC2022COSU0012,SZX202495300,05907400-INARPI S.A.,70756.0,AFORO-AFORO AUTOMATICO,"CENTRO EMPRESARIAL COLON,EMPRESARIAL 3.OFICINA 210",20221011.0,20221119.0,20221120.0,,FD22H926,RUEDAS DE PALETAS,AERADORES,S/MARCA,0.0,S/MODELO,685.0,20221120.0,20221120.0,CIF,ZZ OTROS LIBERADORES DIRECTOS,-,0.0,CEC2022COSU00122066,,CHINA,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",CHINA,20221121.0,,11485.0
2022-11-21,IMPORTACION A CONSUMO,028-2022-10-01399281,4687.0,1.0,992758791001.0,KARASTE S.A.,,CHINA,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000.0,,AEREADOR ELECTRICO COMPLETO,DIVA,NUEVA,5251.0,173.0,NUMERO DE UNIDADES,0.0,195510.73,270.36,0.0,195510.73,CHA TAIZHOU JINHU MECHANICAL & ELECTRICAL CO LTD,EVERGREEN-SHIPPING AGENCY (ECUADOR) S.A.,,4.0,01777779-JIMENEZ QUIROZ BORIS LENIN,XIN QING DAO,CEC2022COSU0012,EGLV143252485603,05907400-INARPI S.A.,13834.91,AFORO-AFORO AUTOMATICO,"RUC0992758791001 AVENIDA LAS MONJAS 302 Y CALLE TERCERA, URDESA GUAYAQUIL - ECUADOR**",20221015.0,20221119.0,20221121.0,20221121.0,JH220901CA61-GB,AEREADORES (INDUSTRIA CAMARONERA),PRODUCTO,DIVA,2022.0,DIVA ECO D15,1130.12,20221121.0,20221121.0,CIF,ZZ OTROS LIBERADORES DIRECTOS,-,0.0,CEC2022COSU00124063,,CHINA,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",CHINA,20221124.0,,12617.09
2022-11-23,IMPORTACION A CONSUMO,028-2022-10-01412682,1014594.0,1.0,791774330001.0,ACUICULTURA BER AQUA AQUIBER S A,,BRAZIL,ITAPOA,MARITIMO,GUAYAQUIL MARITIMO,8479820000.0,,"AIERADOR AQUAMIX B-603 1,5HP TRIF 220/380/440/760V 4P 60HZ IP55 AS SP CESTO TREF CONICO (B002000064",BERAQUA,NUEVA,653.0,16.0,NUMERO DE UNIDADES,0.0,8541.81,599.06,72.49,9213.36,BERNAUER AQUACULTURA LTDA,HAPAG-LLOYD ECUADOR S.A.,,0.0,01905355-WCA WLADIMIR COKA ASOCIADOS S.A.,GSL MELINA,CEC2022MAEU0426,311IOA36640,05907400-INARPI S.A.,71.77,AFORO-AFORO AUTOMATICO,EL ORO / MACHALA / MACHALA / JUNIN 439 Y KLEBER FRANCO,20221027.0,20221121.0,20221123.0,20221123.0,1508-2022,"AIERADOR AQUAMIX B-603 1,5HP TRIF 220/380/440/760V 4P 60HZ IP55 AS SP CESTO TREF CONICO (B002000064","AIERADOR AQUAMIX B-603 1,5HP TRIF 220/380/440/760V 4P 60HZ IP55 AS SP CESTO TREF CONICO (B002000064",BERAQUA,2022.0,SM,533.86,20221123.0,20221123.0,EXW,STARCARGO CIA. LTDA,-,0.0,CEC2022MAEU042697350001,,BRAZIL,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",BRAZIL,20221125.0,,0.0
2022-11-23,IMPORTACION A CONSUMO,028-2022-10-01412682,1014594.0,2.0,791774330001.0,ACUICULTURA BER AQUA AQUIBER S A,,BRAZIL,ITAPOA,MARITIMO,GUAYAQUIL MARITIMO,8479820000.0,,AIERADOR AQUAPA B-209 2HP TRIF 220/380/440/760V 4P 60HZ IP55 3FL SP - CHASSI MODULAR - REDUTOR HIERR,BERAQUA,NUEVA,653.0,50.0,NUMERO DE UNIDADES,0.0,44164.89,3097.43,374.81,47637.13,BERNAUER AQUACULTURA LTDA,HAPAG-LLOYD ECUADOR S.A.,,0.0,01905355-WCA WLADIMIR COKA ASOCIADOS S.A.,GSL MELINA,CEC2022MAEU0426,311IOA36640,05907400-INARPI S.A.,224.27,AFORO-AFORO AUTOMATICO,EL ORO / MACHALA / MACHALA / JUNIN 439 Y KLEBER FRANCO,20221027.0,20221121.0,20221123.0,20221123.0,1508-2022,AIERADOR AQUAPA B-209 2HP TRIF 220/380/440/760V 4P 60HZ IP55 3FL SP - CHASSI MODULAR - REDUTOR HIERRO (B001000018),AIERADOR AQUAPA B-209 2HP TRIF 220/380/440/760V 4P 60HZ IP55 3FL SP - CHASSI MODULAR - REDUTOR HIERR,BERAQUA,2022.0,SM,883.3,20221123.0,20221123.0,EXW,STARCARGO CIA. LTDA,-,0.0,CEC2022MAEU042697350001,,BRAZIL,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",BRAZIL,20221125.0,,0.0
2022-11-23,IMPORTACION A CONSUMO,028-2022-10-01412682,1014594.0,3.0,791774330001.0,ACUICULTURA BER AQUA AQUIBER S A,,BRAZIL,ITAPOA,MARITIMO,GUAYAQUIL MARITIMO,8479820000.0,,AIERADOR AQUAPA B-309 3HP TRIF 220/380/440/760V 4P 60HZ IP55 4FL SP AL (B001000017),BERAQUA,NUEVA,653.0,24.0,NUMERO DE UNIDADES,0.0,30468.4,2136.85,258.58,32863.83,BERNAUER AQUACULTURA LTDA,HAPAG-LLOYD ECUADOR S.A.,,0.0,01905355-WCA WLADIMIR COKA ASOCIADOS S.A.,GSL MELINA,CEC2022MAEU0426,311IOA36640,05907400-INARPI S.A.,107.65,AFORO-AFORO AUTOMATICO,EL ORO / MACHALA / MACHALA / JUNIN 439 Y KLEBER FRANCO,20221027.0,20221121.0,20221123.0,20221123.0,1508-2022,AIERADOR AQUAPA B-309 3HP TRIF 220/380/440/760V 4P 60HZ IP55 4FL SP AL (B001000017),AIERADOR AQUAPA B-309 3HP TRIF 220/380/440/760V 4P 60HZ IP55 4FL SP AL (B001000017),BERAQUA,2022.0,SM,1269.52,20221123.0,20221123.0,EXW,STARCARGO CIA. LTDA,-,0.0,CEC2022MAEU042697350001,,BRAZIL,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",BRAZIL,20221125.0,,0.0
2022-11-23,IMPORTACION A CONSUMO,028-2022-10-01410068,2681.0,1.0,990792658001.0,IMPORTADORA LINO GAMBOA CIA. LTDA. ILGA,,CHINA,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000.0,,AIREADOR DE PALETA,SIN MARCA,NUEVA,1568.0,45.0,NUMERO DE UNIDADES,0.0,30150.0,2206.16,45.3,32401.46,"TAIZHOU HAIKAI MECHANICAL AND ELECTRICAL CO.,LTD.",MAERSK DEL ECUADOR C.A.,,1.0,01000012-CARLOS BAJAÑA E HIJOS S.A. CARBAEHI,CORNELIUS MAERSK,CEC2022MAEU0424,SZSD22100565,05909025-CONTECON GUAYAQUIL S.A.,9015.0,AFORO-AFORO AUTOMATICO,CDLA ADACE CALLE B 415 Y NOVENA (ESQ).FRENTE A GAMAVISION,20221017.0,20221122.0,20221123.0,20221123.0,IL20221013,DE USO ACUICOLA CON SUS COMPONENTES DE FUNCIONAMIENTO,DE USO ACUICOLA CON SUS COMPONENTES DE FUNCIONAMIENTO,SIN MARCA,2022.0,SIN CODIGO,670.0,20221123.0,20221123.0,FOB,NAVECUADOR S.A.,-,0.0,CEC2022MAEU042400670001,,CHINA,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",CHINA,20221125.0,,0.0
2022-11-24,IMPORTACION A CONSUMO,028-2022-10-01416531,2001637.0,1.0,992882638001.0,PRODUCTOS Y SERVICIOS INTEGRALES TRESVICOR S.A.,,CHINA,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000.0,,AIREADORES,S/MARCA,NUEVA,540.0,20.0,NUMERO DE UNIDADES,0.0,35715.0,2845.0,98.0,38658.0,MADAM TECHNOLOGIES,MAERSK DEL ECUADOR C.A.,,0.0,01904810-VERA SERRANO JORGE LUIS,CORNELIUS MAERSK,CEC2022MAEU0424,RW2210223,05909025-CONTECON GUAYAQUIL S.A.,7996.0,AFORO-AFORO DOCUMENTAL,AV LAS MONJAS 411 Y LA 5TA ECUADOR,20221017.0,20221122.0,20221124.0,20221124.0,5500674,ELECTRICOS 2HP 4 PALETAS,AIREADORES,S/MARCA,0.0,S/MODELO,1785.75,20221124.0,20221124.0,FOB,COMEXTSEAPORT SOCIEDAD ANONIMA,-,0.0,CEC2022MAEU042400890002,,CHINA,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",CHINA,20221128.0,,0.0
2022-11-27,IMPORTACION A CONSUMO,028-2022-10-01432796,2001622.0,1.0,992717769001.0,IMPORTADORA ECUASINO S.A.,,CHINA,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000.0,,AERADORES,S/MARCA,NUEVA,5256.0,328.0,NUMERO DE UNIDADES,0.0,157440.0,9572.12,150.31,167162.42,"ZHEJIANG YIYANG IMPORT AND EXPORT CO., LTD.",AGENCIA MARITIMA GLOBAL MARGLOBAL SA,,4.0,01904810-VERA SERRANO JORGE LUIS,WAN HAI 621,CEC2022WHLU5548,031C567664,05907400-INARPI S.A.,39344.07,AFORO-AFORO AUTOMATICO,PARQUE EMPRESARIAL COLON EDIFICIO PACIFICA CENTER PISO 1OF .108,20221024.0,20221125.0,20221127.0,,YH-EC2022071401-8,3 HP 460V,AERADORES,S/MARCA,0.0,S/MODELO,480.0,20221127.0,20221127.0,FOB,ZZ OTROS LIBERADORES DIRECTOS,-,0.0,CEC2022WHLU55480033,,CHINA,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",CHINA,20221128.0,,0.0
2022-11-27,IMPORTACION A CONSUMO,028-2022-10-01432796,2001622.0,2.0,992717769001.0,IMPORTADORA ECUASINO S.A.,,CHINA,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000.0,,MOTOR,S/MARCA,NUEVA,5256.0,4.0,NUMERO DE UNIDADES,0.0,336.0,20.43,0.32,356.75,"ZHEJIANG YIYANG IMPORT AND EXPORT CO., LTD.",AGENCIA MARITIMA GLOBAL MARGLOBAL SA,,4.0,01904810-VERA SERRANO JORGE LUIS,WAN HAI 621,CEC2022WHLU5548,031C567664,05907400-INARPI S.A.,83.97,AFORO-AFORO AUTOMATICO,PARQUE EMPRESARIAL COLON EDIFICIO PACIFICA CENTER PISO 1OF .108,20221024.0,20221125.0,20221127.0,,YH-EC2022071401-8,3 HP 460V,MOTOR,S/MARCA,0.0,S/MODELO,84.0,20221127.0,20221127.0,FOB,ZZ OTROS LIBERADORES DIRECTOS,-,0.0,CEC2022WHLU55480033,,CHINA,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",CHINA,20221128.0,,0.0
2022-11-27,IMPORTACION A CONSUMO,028-2022-10-01432796,2001622.0,3.0,992717769001.0,IMPORTADORA ECUASINO S.A.,,CHINA,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000.0,,REDUCTOR PLASTICO,S/MARCA,NUEVA,5256.0,4.0,NUMERO DE UNIDADES,0.0,320.0,19.46,0.31,339.76,"ZHEJIANG YIYANG IMPORT AND EXPORT CO., LTD.",AGENCIA MARITIMA GLOBAL MARGLOBAL SA,,4.0,01904810-VERA SERRANO JORGE LUIS,WAN HAI 621,CEC2022WHLU5548,031C567664,05907400-INARPI S.A.,79.97,AFORO-AFORO AUTOMATICO,PARQUE EMPRESARIAL COLON EDIFICIO PACIFICA CENTER PISO 1OF .108,20221024.0,20221125.0,20221127.0,,YH-EC2022071401-8,3 HP,REDUCTOR PLASTICO,S/MARCA,0.0,S/MODELO,80.0,20221127.0,20221127.0,FOB,ZZ OTROS LIBERADORES DIRECTOS,-,0.0,CEC2022WHLU55480033,,CHINA,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",CHINA,20221128.0,,0.0
2022-11-28,IMPORTACION A CONSUMO,028-2022-10-01438619,7625.0,1.0,992597143001.0,COSUMISA S.A.,,CHINA,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000.0,,AIREADORES,SIN MARCA,NUEVA,2778.0,462.0,NUMERO DE UNIDADES,0.0,156202.2,28626.0,471.3,185299.5,ZHEJIANG FORDY IMP EXP CO LTD,MAERSK DEL ECUADOR C.A.,,0.0,01902288-ILLINGWORTH GARCIA CRISTOBAL LUIS,CORNELIUS MAERSK,CEC2022MAEU0424,SWOSZX22100845,05909025-CONTECON GUAYAQUIL S.A.,37468.5,AFORO-AFORO AUTOMATICO,CAMILO DESTRUGE 2410 Y ABEL CASTILLO GUAYAQUIL ECUADOR,20221017.0,20221122.0,20221128.0,20221129.0,LC220722,PADDLEWHEEL AERATOR,AIREADORES,SIN MARCA,0.0,SIN MODELO,338.1,20221128.0,20221128.0,FOB,GLOVAL-SHIPPING ECUADOR CIA.LTDA,-,0.0,CEC2022MAEU042401100001,,CHINA,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",CHINA,,,0.0
2022-11-28,IMPORTACION A CONSUMO,028-2022-10-01443049,4783.0,1.0,992758791001.0,KARASTE S.A.,,CHINA,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000.0,,AEREADOR ELECTRICO COMPLETO,DIVA,NUEVA,5338.0,178.0,NUMERO DE UNIDADES,0.0,201161.36,277.73,0.0,201161.36,CHA TAIZHOU JINHU MECHANICAL & ELECTRICAL CO LTD,BROOM-ECUADOR S.A.,,4.0,01777779-JIMENEZ QUIROZ BORIS LENIN,WAN HAI 621,CEC2022WHLU5548,NGPX20584900,05907400-INARPI S.A.,17311.03,AFORO-AFORO AUTOMATICO,AVENIDA LAS MONJAS 302 Y CALLE TERCERA,20221024.0,20221125.0,20221128.0,20221129.0,JH220914CA64-GB,AEREADORES (INDUSTRIA CAMARONERA),PRODUCTO,DIVA,2022.0,DIVA ECO D15,1130.12,20221128.0,20221128.0,CIF,ZZ OTROS LIBERADORES DIRECTOS,-,0.0,CEC2022WHLU55482056,,CHINA,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",CHINA,20221201.0,,15553.17
